Range	40.0dB	-107.0dBm
 47.34912	-002.25163	-018.0	0
 47.34912	-002.25065	-018.3	0
 47.34912	-002.24968	-018.2	0
 47.34912	-002.24870	-018.0	0
 47.34912	-002.24773	-017.9	0
 47.34912	-002.24675	-018.0	0
 47.34912	-002.24578	-018.7	0
 47.34912	-002.24480	-018.3	0
 47.34912	-002.24383	-016.9	0
 47.34912	-002.24285	-016.4	0
 47.34912	-002.24188	-016.4	0
 47.34912	-002.24090	-014.9	0
 47.34912	-002.23993	-015.7	0
 47.34912	-002.23895	-014.9	0
 47.34912	-002.23797	-013.8	0
 47.34912	-002.23700	-013.9	0
 47.34912	-002.23602	-014.0	0
 47.34912	-002.23505	-014.1	0
 47.34912	-002.23407	-014.8	0
 47.34912	-002.23310	-015.1	0
 47.34912	-002.23212	-015.3	0
 47.34912	-002.23115	-015.9	0
 47.34912	-002.23017	-016.2	0
 47.34912	-002.22920	-016.2	0
 47.34912	-002.22822	-016.3	0
 47.34912	-002.22725	-016.9	0
 47.34912	-002.22627	-018.4	0
 47.34912	-002.22529	-018.1	0
 47.34912	-002.22432	-017.4	0
 47.34912	-002.22334	-016.4	0
 47.34912	-002.22237	-016.9	0
 47.34912	-002.22139	-016.8	0
 47.34912	-002.22042	-017.4	0
 47.34912	-002.21944	-017.8	0
 47.34912	-002.21847	-018.0	0
 47.34912	-002.21749	-019.0	0
 47.34912	-002.21652	-019.9	0
 47.34912	-002.21554	-020.5	0
 47.34912	-002.21457	-021.0	0
 47.34912	-002.21359	-021.6	0
 47.34912	-002.21261	-022.9	0
 47.34912	-002.21164	-022.0	0
 47.34912	-002.21066	-022.5	0
 47.34912	-002.20969	-022.9	0
 47.34912	-002.20871	-023.1	0
 47.34912	-002.20774	-022.8	0
 47.34912	-002.20676	-020.8	0
 47.34912	-002.20579	-020.5	0
 47.34912	-002.20481	-019.6	0
 47.34912	-002.20384	-018.2	0
 47.34912	-002.20286	-019.3	0
 47.34912	-002.20189	-019.6	0
 47.34912	-002.20091	-019.5	0
 47.34912	-002.19994	-020.6	0
 47.34912	-002.19896	-018.5	0
 47.34912	-002.19798	-018.8	0
 47.34912	-002.19701	-018.9	0
 47.34912	-002.19603	-019.6	0
 47.34912	-002.19506	-018.9	0
 47.34912	-002.19408	-019.8	0
 47.34912	-002.19311	-019.1	0
 47.34912	-002.19213	-019.1	0
 47.34912	-002.19116	-019.1	0
 47.34912	-002.19018	-018.8	0
 47.34912	-002.18921	-018.7	0
 47.34912	-002.18823	-018.7	0
 47.34912	-002.18726	-019.2	0
 47.34912	-002.18628	-018.5	0
 47.34912	-002.18530	-019.0	0
 47.34912	-002.18433	-020.0	0
 47.34912	-002.18335	-023.2	0
 47.34912	-002.18238	-024.5	0
 47.34912	-002.18140	-019.8	0
 47.34912	-002.18043	-018.4	0
 47.34912	-002.17945	-017.9	0
 47.34912	-002.17848	-017.8	0
 47.34912	-002.17750	-017.2	0
 47.34912	-002.17653	-016.4	0
 47.34912	-002.17555	-016.3	0
 47.34912	-002.17458	-016.3	0
 47.34912	-002.17360	-018.2	0
 47.34912	-002.17262	-024.6	0
 47.34912	-002.17165	-020.0	0
 47.34912	-002.17067	-020.2	0
 47.34912	-002.16970	-022.3	0
 47.34912	-002.16872	-023.6	0
 47.34912	-002.16775	-024.3	0
 47.34912	-002.16677	-024.2	0
 47.34912	-002.16580	-022.1	0
 47.34912	-002.16482	-018.2	0
 47.34912	-002.16385	-016.1	0
 47.34912	-002.16287	-016.2	0
 47.34912	-002.16190	-018.0	0
 47.34912	-002.16092	-015.2	0
 47.34912	-002.15995	-018.0	0
 47.34912	-002.15897	-020.4	0
 47.34912	-002.15799	-019.7	0
 47.34912	-002.15702	-018.8	0
 47.34912	-002.15604	-018.7	0
 47.34912	-002.15507	-018.0	0
 47.34912	-002.15409	-017.3	0
 47.34912	-002.15312	-018.0	0
 47.34912	-002.15214	-020.0	0
 47.34912	-002.15117	-018.7	0
 47.34912	-002.15019	-018.2	0
 47.34912	-002.14922	-017.1	0
 47.34912	-002.14824	-017.7	0
 47.34912	-002.14727	-018.9	0
 47.34912	-002.14629	-020.0	0
 47.34912	-002.14531	-020.1	0
 47.34912	-002.14434	-020.7	0
 47.34912	-002.14336	-021.2	0
 47.34912	-002.14239	-021.9	0
 47.34912	-002.14141	-023.0	0
 47.34912	-002.14044	-022.8	0
 47.34912	-002.13946	-022.1	0
 47.34912	-002.13849	-021.9	0
 47.34912	-002.13751	-021.5	0
 47.34912	-002.13654	-020.7	0
 47.34912	-002.13556	-020.1	0
 47.34912	-002.13459	-022.3	0
 47.34912	-002.13361	-020.0	0
 47.34912	-002.13263	-023.7	0
 47.34912	-002.13166	-020.1	0
 47.34912	-002.13068	-020.4	0
 47.34912	-002.12971	-021.3	0
 47.34912	-002.12873	-022.3	0
 47.34912	-002.12776	-024.0	0
 47.34912	-002.12678	-025.9	0
 47.34912	-002.12581	-020.8	0
 47.34912	-002.12483	-018.9	0
 47.34912	-002.12386	-017.8	0
 47.34912	-002.12288	-016.5	0
 47.34912	-002.12191	-016.4	0
 47.34912	-002.12093	-017.0	0
 47.34912	-002.11995	-016.7	0
 47.34912	-002.11898	-016.3	0
 47.34912	-002.11800	-015.2	0
 47.34912	-002.11703	-014.9	0
 47.34912	-002.11605	-015.9	0
 47.34912	-002.11508	-015.8	0
 47.34912	-002.11410	-014.9	0
 47.34912	-002.11313	-013.5	0
 47.34912	-002.11215	-013.2	0
 47.34912	-002.11118	-013.4	0
 47.34912	-002.11020	-014.2	0
 47.34912	-002.10923	-016.5	0
 47.34912	-002.10825	-016.3	0
 47.34912	-002.10728	-021.0	0
 47.34912	-002.10630	-012.3	0
 47.34912	-002.10532	-012.7	0
 47.34912	-002.10435	-013.6	0
 47.34912	-002.10337	-012.2	0
 47.34912	-002.10240	-010.8	0
 47.34912	-002.10142	-009.9	0
 47.34912	-002.10045	-009.6	0
 47.34912	-002.09947	-010.4	0
 47.34912	-002.09850	-010.7	0
 47.34912	-002.09752	-010.3	0
 47.34912	-002.09655	-009.7	0
 47.34912	-002.09557	-010.7	0
 47.34912	-002.09460	-014.2	0
 47.34912	-002.09362	-026.6	0
 47.34912	-002.09264	-027.8	0
 47.34912	-002.09167	-025.7	0
 47.34912	-002.09069	-030.9	0
 47.34912	-002.08972	-041.2	0
 47.34912	-002.08874	-036.7	0
 47.34912	-002.08777	-034.6	0
 47.34912	-002.08679	-028.9	0
 47.34912	-002.08582	-023.7	0
 47.34912	-002.08484	-022.6	0
 47.34912	-002.08387	-013.4	0
 47.34912	-002.08289	-014.1	0
 47.34912	-002.08192	-028.6	0
 47.34912	-002.08094	-022.8	0
 47.34912	-002.07996	-024.2	0
 47.34912	-002.07899	-028.0	0
 47.34912	-002.07801	-031.8	0
 47.34912	-002.07704	-030.2	0
 47.34912	-002.07606	-023.1	0
 47.34912	-002.07509	-026.2	0
 47.34912	-002.07411	-033.8	0
 47.34912	-002.07314	-037.8	0
 47.34912	-002.07216	-038.8	0
 47.34912	-002.07119	-039.7	0
 47.34912	-002.07021	-034.6	0
 47.34912	-002.06924	-033.9	0
 47.34912	-002.06826	-031.1	0
 47.34912	-002.06729	-030.7	0
 47.34912	-002.06631	-033.1	0
 47.34912	-002.06533	-032.6	0
 47.34912	-002.06436	-032.9	0
 47.34912	-002.06338	-027.5	0
 47.34912	-002.06241	-024.2	0
 47.34912	-002.06143	-021.7	0
 47.34912	-002.06046	-023.5	0
 47.34912	-002.05948	-026.0	0
 47.34912	-002.05851	-018.2	0
 47.34912	-002.05753	-017.6	0
 47.34912	-002.05656	-014.2	0
 47.34912	-002.05558	-024.4	0
 47.34912	-002.05461	-048.2	0
 47.34912	-002.05363	-046.0	0
 47.34912	-002.05265	-048.1	0
 47.34912	-002.05168	-046.2	0
 47.34912	-002.05070	-044.3	0
 47.34912	-002.04973	-046.2	0
 47.34912	-002.04875	-045.0	0
 47.34912	-002.04778	-039.7	0
 47.34912	-002.04680	-035.2	0
 47.34912	-002.04583	-031.4	0
 47.34912	-002.04485	-029.9	0
 47.34912	-002.04388	-028.9	0
 47.34912	-002.04290	-027.5	0
 47.34912	-002.04193	-026.1	0
 47.34912	-002.04095	-026.1	0
 47.34912	-002.03997	-029.1	0
 47.34912	-002.03900	-027.3	0
 47.34912	-002.03802	-023.9	0
 47.34912	-002.03705	-024.2	0
 47.34912	-002.03607	-024.9	0
 47.34912	-002.03510	-025.5	0
 47.34912	-002.03412	-026.1	0
 47.34912	-002.03315	-026.1	0
 47.34912	-002.03217	-025.5	0
 47.34912	-002.03120	-022.8	0
 47.34912	-002.03022	-021.8	0
 47.34912	-002.02925	-021.2	0
 47.34912	-002.02827	-021.9	0
 47.34912	-002.02730	-024.6	0
 47.34912	-002.02632	-024.0	0
 47.34912	-002.02534	-023.2	0
 47.34912	-002.02437	-023.6	0
 47.34912	-002.02339	-022.2	0
 47.34912	-002.02242	-022.0	0
 47.34912	-002.02144	-021.4	0
 47.34912	-002.02047	-021.2	0
 47.34912	-002.01949	-020.9	0
 47.34912	-002.01852	-019.5	0
 47.34912	-002.01754	-018.6	0
 47.34912	-002.01657	-019.1	0
 47.34912	-002.01559	-020.0	0
 47.34912	-002.01462	-020.1	0
 47.34912	-002.01364	-022.1	0
 47.34912	-002.01266	-024.8	0
 47.34912	-002.01169	-024.3	0
 47.34912	-002.01071	-024.1	0
 47.34912	-002.00974	-023.2	0
 47.34912	-002.00876	-020.7	0
 47.34912	-002.00779	-021.3	0
 47.34912	-002.00681	-021.2	0
 47.34912	-002.00584	-021.4	0
 47.34912	-002.00486	-020.8	0
 47.34912	-002.00389	-022.3	0
 47.34912	-002.00291	-022.6	0
 47.34912	-002.00194	-019.4	0
 47.34912	-002.00096	-019.4	0
 47.34912	-001.99998	-021.6	0
 47.34912	-001.99901	-023.0	0
 47.34912	-001.99803	-044.5	0
 47.34912	-001.99706	-034.9	0
 47.34912	-001.99608	-034.4	0
 47.34912	-001.99511	-039.5	0
 47.34913	-001.99413	-042.7	0
 47.34912	-001.99316	-042.0	0
 47.34912	-001.99218	-036.5	0
 47.34912	-001.99121	-029.5	0
 47.34912	-001.99023	-025.4	0
 47.34912	-001.98926	-026.2	0
 47.34912	-001.98828	-025.0	0
 47.34912	-001.98730	-025.0	0
 47.34912	-001.98633	-023.6	0
 47.34912	-001.98535	-023.9	0
 47.34912	-001.98438	-023.7	0
