gateway_id,longitude,latitude,height_m
0,-2.16344783377033,47.27291781193485,6.49986487095176
1,-2.1679159168009225,47.28157589230907,6.49986487095176
2,-2.1737728050996816,47.28930716222714,6.49986487095176
