gateway_id,longitude,latitude,height_m
0,-2.1736322071144962,47.289084454153226,66.4875052061641
1,-2.1676140092751264,47.281166608233505,66.4875052061641
2,-2.1633115845751,47.27275591950337,66.4875052061641
