gateway_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,180.67087783454116,-371.1428755884684,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
1,634.5556674951921,-1251.5671718147132,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
2,959.0390397810163,-2186.793088192426,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
