time_s,node_id,x_m,y_m,z_m,initial_energy_J,remaining_energy_J,consumed_energy_J,sf
3600.000,32,803.6810,-1649.0697,62.1887,10000.000,9999.677,0.323,7
3600.000,33,825.2266,-1702.2917,61.3890,10000.000,9998.700,1.300,8
3600.000,34,846.7722,-1755.5138,60.4894,10000.000,9999.792,0.208,7
3600.000,35,868.3178,-1808.7358,59.4898,10000.000,9999.699,0.301,7
3600.000,36,889.8634,-1861.9579,58.3903,10000.000,9998.700,1.300,8
3600.000,37,903.8892,-1917.4903,57.1908,10000.000,9999.515,0.485,7
3600.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.885,0.115,7
3600.000,39,927.9959,-2029.7670,54.4919,10000.000,9999.885,0.115,7
3600.000,40,940.0493,-2085.9054,52.9925,10000.000,9999.238,0.762,7
3600.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.885,0.115,7
3600.000,42,964.1561,-2198.1821,49.6939,10000.000,9999.284,0.716,7
3600.000,43,976.2095,-2254.3205,47.8946,10000.000,9999.792,0.208,7
3600.000,44,988.2628,-2310.4588,45.9954,10000.000,9999.283,0.717,7
3600.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.861,0.139,7
3600.000,46,1012.3696,-2422.7356,41.8971,10000.000,9999.606,0.394,7
3600.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.885,0.115,7
3600.000,48,1036.4764,-2535.0123,37.3990,10000.000,9999.861,0.139,7
3600.000,49,1048.5297,-2591.1507,35.0000,10000.000,9999.329,0.671,7
7200.000,0,0.0000,0.0000,35.0000,10000.000,9999.006,0.994,7
7200.000,1,24.4920,-51.9321,37.3990,10000.000,9999.304,0.696,7
7200.000,2,48.9841,-103.8642,39.6980,10000.000,9999.445,0.555,7
7200.000,3,73.4761,-155.7962,41.8971,10000.000,9998.477,1.523,7
7200.000,4,97.9681,-207.7283,43.9963,10000.000,9998.477,1.523,7
7200.000,5,122.4601,-259.6604,45.9954,10000.000,9998.522,1.478,7
7200.000,6,146.9522,-311.5925,47.8946,10000.000,9999.211,0.789,7
7200.000,7,171.4442,-363.5246,49.6939,10000.000,9999.006,0.994,7
7200.000,8,195.9362,-415.4566,51.3932,10000.000,9998.678,1.322,7
7200.000,9,220.4282,-467.3887,52.9925,10000.000,9998.477,1.523,7
7200.000,10,245.6358,-518.9486,54.4919,10000.000,9999.238,0.762,7
7200.000,11,274.0942,-568.8177,55.8913,10000.000,9998.638,1.362,7
7200.000,12,302.5525,-618.6867,57.1908,10000.000,9999.211,0.789,7
7200.000,13,331.0109,-668.5558,58.3903,10000.000,9998.793,1.207,7
7200.000,14,359.4693,-718.4248,59.4898,10000.000,9999.351,0.649,7
7200.000,15,387.9276,-768.2939,60.4894,10000.000,9999.329,0.671,7
7200.000,16,416.3860,-818.1629,61.3890,10000.000,9997.828,2.172,8
7200.000,17,444.8443,-868.0320,62.1887,10000.000,9997.401,2.599,8
7200.000,18,473.3027,-917.9010,62.8884,10000.000,9999.560,0.440,7
7200.000,19,501.7611,-967.7700,63.4881,10000.000,9999.376,0.624,7
7200.000,20,530.2194,-1017.6391,63.9879,10000.000,9998.477,1.523,7
7200.000,21,558.6778,-1067.5081,64.3878,10000.000,9998.809,1.191,7
7200.000,22,587.1362,-1117.3772,64.6876,10000.000,9998.477,1.523,7
7200.000,23,609.7704,-1170.0712,64.8875,10000.000,9998.477,1.523,7
7200.000,24,631.3161,-1223.2932,64.9875,10000.000,9998.477,1.523,7
7200.000,25,652.8617,-1276.5153,64.9875,10000.000,9998.523,1.477,7
7200.000,26,674.4073,-1329.7373,64.8875,10000.000,9998.477,1.523,7
7200.000,27,695.9529,-1382.9594,64.6876,10000.000,9998.477,1.523,7
7200.000,28,717.4985,-1436.1814,64.3878,10000.000,9998.840,1.160,7
7200.000,29,739.0441,-1489.4035,63.9879,10000.000,9999.769,0.231,7
7200.000,30,760.5897,-1542.6255,63.4881,10000.000,9998.587,1.413,7
7200.000,31,782.1354,-1595.8476,62.8884,10000.000,9998.477,1.523,7
7200.000,32,803.6810,-1649.0697,62.1887,10000.000,9999.284,0.716,7
7200.000,33,825.2266,-1702.2917,61.3890,10000.000,9997.401,2.599,8
7200.000,34,846.7722,-1755.5138,60.4894,10000.000,9999.490,0.510,7
7200.000,35,868.3178,-1808.7358,59.4898,10000.000,9999.446,0.554,7
7200.000,36,889.8634,-1861.9579,58.3903,10000.000,9997.401,2.599,8
7200.000,37,903.8892,-1917.4903,57.1908,10000.000,9998.754,1.246,7
7200.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.769,0.231,7
7200.000,39,927.9959,-2029.7670,54.4919,10000.000,9999.769,0.231,7
7200.000,40,940.0493,-2085.9054,52.9925,10000.000,9998.615,1.385,7
7200.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.769,0.231,7
7200.000,42,964.1561,-2198.1821,49.6939,10000.000,9998.613,1.387,7
7200.000,43,976.2095,-2254.3205,47.8946,10000.000,9999.676,0.324,7
7200.000,44,988.2628,-2310.4588,45.9954,10000.000,9998.634,1.366,7
7200.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.746,0.254,7
7200.000,46,1012.3696,-2422.7356,41.8971,10000.000,9999.211,0.789,7
7200.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.769,0.231,7
7200.000,48,1036.4764,-2535.0123,37.3990,10000.000,9999.723,0.277,7
7200.000,49,1048.5297,-2591.1507,35.0000,10000.000,9998.568,1.432,7
10800.000,0,0.0000,0.0000,35.0000,10000.000,9998.428,1.572,7
10800.000,1,24.4920,-51.9321,37.3990,10000.000,9999.096,0.904,7
10800.000,2,48.9841,-103.8642,39.6980,10000.000,9999.075,0.925,7
10800.000,3,73.4761,-155.7962,41.8971,10000.000,9997.715,2.285,7
10800.000,4,97.9681,-207.7283,43.9963,10000.000,9997.715,2.285,7
10800.000,5,122.4601,-259.6604,45.9954,10000.000,9997.853,2.147,7
10800.000,6,146.9522,-311.5925,47.8946,10000.000,9998.817,1.183,7
10800.000,7,171.4442,-363.5246,49.6939,10000.000,9998.450,1.550,7
10800.000,8,195.9362,-415.4566,51.3932,10000.000,9998.099,1.901,7
10800.000,9,220.4282,-467.3887,52.9925,10000.000,9997.715,2.285,7
10800.000,10,245.6358,-518.9486,54.4919,10000.000,9999.053,0.947,7
10800.000,11,274.0942,-568.8177,55.8913,10000.000,9998.362,1.638,7
10800.000,12,302.5525,-618.6867,57.1908,10000.000,9998.817,1.183,7
10800.000,13,331.0109,-668.5558,58.3903,10000.000,9998.213,1.787,7
10800.000,14,359.4693,-718.4248,59.4898,10000.000,9999.050,0.950,7
10800.000,15,387.9276,-768.2939,60.4894,10000.000,9998.889,1.111,7
10800.000,16,416.3860,-818.1629,61.3890,10000.000,9996.706,3.294,8
10800.000,17,444.8443,-868.0320,62.1887,10000.000,9996.101,3.899,8
10800.000,18,473.3027,-917.9010,62.8884,10000.000,9999.329,0.671,7
10800.000,19,501.7611,-967.7700,63.4881,10000.000,9999.191,0.809,7
10800.000,20,530.2194,-1017.6391,63.9879,10000.000,9997.715,2.285,7
10800.000,21,558.6778,-1067.5081,64.3878,10000.000,9998.184,1.816,7
10800.000,22,587.1362,-1117.3772,64.6876,10000.000,9997.715,2.285,7
10800.000,23,609.7704,-1170.0712,64.8875,10000.000,9997.715,2.285,7
10800.000,24,631.3161,-1223.2932,64.9875,10000.000,9997.715,2.285,7
10800.000,25,652.8617,-1276.5153,64.9875,10000.000,9997.762,2.238,7
10800.000,26,674.4073,-1329.7373,64.8875,10000.000,9997.715,2.285,7
10800.000,27,695.9529,-1382.9594,64.6876,10000.000,9997.715,2.285,7
10800.000,28,717.4985,-1436.1814,64.3878,10000.000,9998.259,1.741,7
10800.000,29,739.0441,-1489.4035,63.9879,10000.000,9999.654,0.346,7
10800.000,30,760.5897,-1542.6255,63.4881,10000.000,9997.848,2.152,7
10800.000,31,782.1354,-1595.8476,62.8884,10000.000,9997.877,2.123,7
10800.000,32,803.6810,-1649.0697,62.1887,10000.000,9998.844,1.156,7
10800.000,33,825.2266,-1702.2917,61.3890,10000.000,9996.101,3.899,8
10800.000,34,846.7722,-1755.5138,60.4894,10000.000,9999.119,0.881,7
10800.000,35,868.3178,-1808.7358,59.4898,10000.000,9999.146,0.854,7
10800.000,36,889.8634,-1861.9579,58.3903,10000.000,9996.101,3.899,8
10800.000,37,903.8892,-1917.4903,57.1908,10000.000,9998.337,1.663,7
10800.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.654,0.346,7
10800.000,39,927.9959,-2029.7670,54.4919,10000.000,9999.654,0.346,7
10800.000,40,940.0493,-2085.9054,52.9925,10000.000,9998.269,1.731,7
10800.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.654,0.346,7
10800.000,42,964.1561,-2198.1821,49.6939,10000.000,9997.851,2.149,7
10800.000,43,976.2095,-2254.3205,47.8946,10000.000,9999.445,0.555,7
10800.000,44,988.2628,-2310.4588,45.9954,10000.000,9997.941,2.059,7
10800.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.631,0.369,7
10800.000,46,1012.3696,-2422.7356,41.8971,10000.000,9998.817,1.183,7
10800.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.654,0.346,7
10800.000,48,1036.4764,-2535.0123,37.3990,10000.000,9999.584,0.416,7
10800.000,49,1048.5297,-2591.1507,35.0000,10000.000,9998.083,1.917,7
14400.000,0,0.0000,0.0000,35.0000,10000.000,9997.828,2.172,7
14400.000,1,24.4920,-51.9321,37.3990,10000.000,9998.784,1.216,7
14400.000,2,48.9841,-103.8642,39.6980,10000.000,9998.775,1.225,7
14400.000,3,73.4761,-155.7962,41.8971,10000.000,9997.069,2.931,7
14400.000,4,97.9681,-207.7283,43.9963,10000.000,9996.976,3.024,7
14400.000,5,122.4601,-259.6604,45.9954,10000.000,9997.253,2.747,7
14400.000,6,146.9522,-311.5925,47.8946,10000.000,9998.493,1.507,7
14400.000,7,171.4442,-363.5246,49.6939,10000.000,9997.942,2.058,7
14400.000,8,195.9362,-415.4566,51.3932,10000.000,9997.544,2.456,7
14400.000,9,220.4282,-467.3887,52.9925,10000.000,9997.115,2.885,7
14400.000,10,245.6358,-518.9486,54.4919,10000.000,9998.730,1.270,7
14400.000,11,274.0942,-568.8177,55.8913,10000.000,9998.038,1.962,7
14400.000,12,302.5525,-618.6867,57.1908,10000.000,9998.469,1.531,7
14400.000,13,331.0109,-668.5558,58.3903,10000.000,9997.586,2.414,7
14400.000,14,359.4693,-718.4248,59.4898,10000.000,9998.655,1.345,7
14400.000,15,387.9276,-768.2939,60.4894,10000.000,9998.426,1.574,7
14400.000,16,416.3860,-818.1629,61.3890,10000.000,9995.540,4.460,8
14400.000,17,444.8443,-868.0320,62.1887,10000.000,9994.802,5.198,8
14400.000,18,473.3027,-917.9010,62.8884,10000.000,9999.120,0.880,7
14400.000,19,501.7611,-967.7700,63.4881,10000.000,9998.498,1.502,7
14400.000,20,530.2194,-1017.6391,63.9879,10000.000,9996.954,3.046,7
14400.000,21,558.6778,-1067.5081,64.3878,10000.000,9997.558,2.442,7
14400.000,22,587.1362,-1117.3772,64.6876,10000.000,9996.954,3.046,7
14400.000,23,609.7704,-1170.0712,64.8875,10000.000,9996.954,3.046,7
14400.000,24,631.3161,-1223.2932,64.9875,10000.000,9996.954,3.046,7
14400.000,25,652.8617,-1276.5153,64.9875,10000.000,9997.000,3.000,7
14400.000,26,674.4073,-1329.7373,64.8875,10000.000,9996.954,3.046,7
14400.000,27,695.9529,-1382.9594,64.6876,10000.000,9997.092,2.908,7
14400.000,28,717.4985,-1436.1814,64.3878,10000.000,9997.679,2.321,7
14400.000,29,739.0441,-1489.4035,63.9879,10000.000,9999.377,0.623,7
14400.000,30,760.5897,-1542.6255,63.4881,10000.000,9997.131,2.869,7
14400.000,31,782.1354,-1595.8476,62.8884,10000.000,9997.207,2.793,7
14400.000,32,803.6810,-1649.0697,62.1887,10000.000,9998.243,1.757,7
14400.000,33,825.2266,-1702.2917,61.3890,10000.000,9994.802,5.198,8
14400.000,34,846.7722,-1755.5138,60.4894,10000.000,9998.657,1.343,7
14400.000,35,868.3178,-1808.7358,59.4898,10000.000,9998.763,1.237,7
14400.000,36,889.8634,-1861.9579,58.3903,10000.000,9994.802,5.198,8
14400.000,37,903.8892,-1917.4903,57.1908,10000.000,9998.060,1.940,7
14400.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.446,0.554,7
14400.000,39,927.9959,-2029.7670,54.4919,10000.000,9999.377,0.623,7
14400.000,40,940.0493,-2085.9054,52.9925,10000.000,9997.784,2.216,7
14400.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.539,0.461,7
14400.000,42,964.1561,-2198.1821,49.6939,10000.000,9997.228,2.772,7
14400.000,43,976.2095,-2254.3205,47.8946,10000.000,9999.098,0.902,7
14400.000,44,988.2628,-2310.4588,45.9954,10000.000,9997.270,2.730,7
14400.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.515,0.485,7
14400.000,46,1012.3696,-2422.7356,41.8971,10000.000,9998.469,1.531,7
14400.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.492,0.508,7
14400.000,48,1036.4764,-2535.0123,37.3990,10000.000,9999.307,0.693,7
14400.000,49,1048.5297,-2591.1507,35.0000,10000.000,9997.621,2.379,7
18000.000,0,0.0000,0.0000,35.0000,10000.000,9997.481,2.519,7
18000.000,1,24.4920,-51.9321,37.3990,10000.000,9998.529,1.471,7
18000.000,2,48.9841,-103.8642,39.6980,10000.000,9998.498,1.502,7
18000.000,3,73.4761,-155.7962,41.8971,10000.000,9996.422,3.578,7
18000.000,4,97.9681,-207.7283,43.9963,10000.000,9996.306,3.694,7
18000.000,5,122.4601,-259.6604,45.9954,10000.000,9996.536,3.464,7
18000.000,6,146.9522,-311.5925,47.8946,10000.000,9998.168,1.832,7
18000.000,7,171.4442,-363.5246,49.6939,10000.000,9997.478,2.522,7
18000.000,8,195.9362,-415.4566,51.3932,10000.000,9997.128,2.872,7
18000.000,9,220.4282,-467.3887,52.9925,10000.000,9996.515,3.485,7
18000.000,10,245.6358,-518.9486,54.4919,10000.000,9998.383,1.617,7
18000.000,11,274.0942,-568.8177,55.8913,10000.000,9997.692,2.308,7
18000.000,12,302.5525,-618.6867,57.1908,10000.000,9997.983,2.017,7
18000.000,13,331.0109,-668.5558,58.3903,10000.000,9997.006,2.994,7
18000.000,14,359.4693,-718.4248,59.4898,10000.000,9998.216,1.784,7
18000.000,15,387.9276,-768.2939,60.4894,10000.000,9997.987,2.013,7
18000.000,16,416.3860,-818.1629,61.3890,10000.000,9994.418,5.582,8
18000.000,17,444.8443,-868.0320,62.1887,10000.000,9993.502,6.498,8
18000.000,18,473.3027,-917.9010,62.8884,10000.000,9998.865,1.135,7
18000.000,19,501.7611,-967.7700,63.4881,10000.000,9998.175,1.825,7
18000.000,20,530.2194,-1017.6391,63.9879,10000.000,9996.284,3.716,7
18000.000,21,558.6778,-1067.5081,64.3878,10000.000,9996.991,3.009,7
18000.000,22,587.1362,-1117.3772,64.6876,10000.000,9996.307,3.693,7
18000.000,23,609.7704,-1170.0712,64.8875,10000.000,9996.192,3.808,7
18000.000,24,631.3161,-1223.2932,64.9875,10000.000,9996.354,3.646,7
18000.000,25,652.8617,-1276.5153,64.9875,10000.000,9996.307,3.693,7
18000.000,26,674.4073,-1329.7373,64.8875,10000.000,9996.354,3.646,7
18000.000,27,695.9529,-1382.9594,64.6876,10000.000,9996.446,3.554,7
18000.000,28,717.4985,-1436.1814,64.3878,10000.000,9997.169,2.831,7
18000.000,29,739.0441,-1489.4035,63.9879,10000.000,9999.111,0.889,7
18000.000,30,760.5897,-1542.6255,63.4881,10000.000,9996.368,3.632,7
18000.000,31,782.1354,-1595.8476,62.8884,10000.000,9996.607,3.393,7
18000.000,32,803.6810,-1649.0697,62.1887,10000.000,9997.711,2.289,7
18000.000,33,825.2266,-1702.2917,61.3890,10000.000,9993.502,6.498,8
18000.000,34,846.7722,-1755.5138,60.4894,10000.000,9998.518,1.482,7
18000.000,35,868.3178,-1808.7358,59.4898,10000.000,9998.324,1.676,7
18000.000,36,889.8634,-1861.9579,58.3903,10000.000,9993.502,6.498,8
18000.000,37,903.8892,-1917.4903,57.1908,10000.000,9997.321,2.679,7
18000.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.169,0.831,7
18000.000,39,927.9959,-2029.7670,54.4919,10000.000,9999.100,0.900,7
18000.000,40,940.0493,-2085.9054,52.9925,10000.000,9997.299,2.701,7
18000.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.262,0.738,7
18000.000,42,964.1561,-2198.1821,49.6939,10000.000,9996.582,3.418,7
18000.000,43,976.2095,-2254.3205,47.8946,10000.000,9998.751,1.249,7
18000.000,44,988.2628,-2310.4588,45.9954,10000.000,9996.509,3.491,7
18000.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.330,0.670,7
18000.000,46,1012.3696,-2422.7356,41.8971,10000.000,9997.983,2.017,7
18000.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.215,0.785,7
18000.000,48,1036.4764,-2535.0123,37.3990,10000.000,9999.076,0.924,7
18000.000,49,1048.5297,-2591.1507,35.0000,10000.000,9996.949,3.051,7
21600.000,0,0.0000,0.0000,35.0000,10000.000,9997.008,2.992,7
21600.000,1,24.4920,-51.9321,37.3990,10000.000,9998.217,1.783,7
21600.000,2,48.9841,-103.8642,39.6980,10000.000,9998.060,1.940,7
21600.000,3,73.4761,-155.7962,41.8971,10000.000,9995.661,4.339,7
21600.000,4,97.9681,-207.7283,43.9963,10000.000,9995.660,4.340,7
21600.000,5,122.4601,-259.6604,45.9954,10000.000,9995.820,4.180,7
21600.000,6,146.9522,-311.5925,47.8946,10000.000,9997.774,2.226,7
21600.000,7,171.4442,-363.5246,49.6939,10000.000,9996.900,3.100,7
21600.000,8,195.9362,-415.4566,51.3932,10000.000,9996.548,3.452,7
21600.000,9,220.4282,-467.3887,52.9925,10000.000,9995.754,4.246,7
21600.000,10,245.6358,-518.9486,54.4919,10000.000,9998.244,1.756,7
21600.000,11,274.0942,-568.8177,55.8913,10000.000,9997.092,2.908,7
21600.000,12,302.5525,-618.6867,57.1908,10000.000,9997.589,2.411,7
21600.000,13,331.0109,-668.5558,58.3903,10000.000,9996.403,3.597,7
21600.000,14,359.4693,-718.4248,59.4898,10000.000,9997.845,2.155,7
21600.000,15,387.9276,-768.2939,60.4894,10000.000,9997.502,2.498,7
21600.000,16,416.3860,-818.1629,61.3890,10000.000,9993.252,6.748,8
21600.000,17,444.8443,-868.0320,62.1887,10000.000,9992.203,7.797,8
21600.000,18,473.3027,-917.9010,62.8884,10000.000,9998.657,1.343,7
21600.000,19,501.7611,-967.7700,63.4881,10000.000,9997.782,2.218,7
21600.000,20,530.2194,-1017.6391,63.9879,10000.000,9995.523,4.477,7
21600.000,21,558.6778,-1067.5081,64.3878,10000.000,9996.332,3.668,7
21600.000,22,587.1362,-1117.3772,64.6876,10000.000,9995.546,4.454,7
21600.000,23,609.7704,-1170.0712,64.8875,10000.000,9995.431,4.569,7
21600.000,24,631.3161,-1223.2932,64.9875,10000.000,9995.592,4.408,7
21600.000,25,652.8617,-1276.5153,64.9875,10000.000,9995.546,4.454,7
21600.000,26,674.4073,-1329.7373,64.8875,10000.000,9995.592,4.408,7
21600.000,27,695.9529,-1382.9594,64.6876,10000.000,9995.823,4.177,7
21600.000,28,717.4985,-1436.1814,64.3878,10000.000,9996.589,3.411,7
21600.000,29,739.0441,-1489.4035,63.9879,10000.000,9998.996,1.004,7
21600.000,30,760.5897,-1542.6255,63.4881,10000.000,9995.651,4.349,7
21600.000,31,782.1354,-1595.8476,62.8884,10000.000,9995.846,4.154,7
21600.000,32,803.6810,-1649.0697,62.1887,10000.000,9997.318,2.682,7
21600.000,33,825.2266,-1702.2917,61.3890,10000.000,9992.203,7.797,8
21600.000,34,846.7722,-1755.5138,60.4894,10000.000,9998.356,1.644,7
21600.000,35,868.3178,-1808.7358,59.4898,10000.000,9998.024,1.976,7
21600.000,36,889.8634,-1861.9579,58.3903,10000.000,9992.203,7.797,8
21600.000,37,903.8892,-1917.4903,57.1908,10000.000,9996.882,3.118,7
21600.000,38,915.9426,-1973.6286,55.8913,10000.000,9999.053,0.947,7
21600.000,39,927.9959,-2029.7670,54.4919,10000.000,9998.985,1.015,7
21600.000,40,940.0493,-2085.9054,52.9925,10000.000,9996.676,3.324,7
21600.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.146,0.854,7
21600.000,42,964.1561,-2198.1821,49.6939,10000.000,9995.911,4.089,7
21600.000,43,976.2095,-2254.3205,47.8946,10000.000,9998.566,1.434,7
21600.000,44,988.2628,-2310.4588,45.9954,10000.000,9995.838,4.162,7
21600.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.215,0.785,7
21600.000,46,1012.3696,-2422.7356,41.8971,10000.000,9997.589,2.411,7
21600.000,47,1024.4230,-2478.8739,39.6980,10000.000,9999.100,0.900,7
21600.000,48,1036.4764,-2535.0123,37.3990,10000.000,9998.960,1.040,7
21600.000,49,1048.5297,-2591.1507,35.0000,10000.000,9996.233,3.767,7
25200.000,0,0.0000,0.0000,35.0000,10000.000,9996.408,3.592,7
25200.000,1,24.4920,-51.9321,37.3990,10000.000,9997.835,2.165,7
25200.000,2,48.9841,-103.8642,39.6980,10000.000,9997.598,2.402,7
25200.000,3,73.4761,-155.7962,41.8971,10000.000,9994.899,5.101,7
25200.000,4,97.9681,-207.7283,43.9963,10000.000,9994.898,5.102,7
25200.000,5,122.4601,-259.6604,45.9954,10000.000,9995.059,4.941,7
25200.000,6,146.9522,-311.5925,47.8946,10000.000,9997.288,2.712,7
25200.000,7,171.4442,-363.5246,49.6939,10000.000,9996.253,3.747,7
25200.000,8,195.9362,-415.4566,51.3932,10000.000,9995.921,4.079,7
25200.000,9,220.4282,-467.3887,52.9925,10000.000,9994.992,5.008,7
25200.000,10,245.6358,-518.9486,54.4919,10000.000,9997.644,2.356,7
25200.000,11,274.0942,-568.8177,55.8913,10000.000,9996.492,3.508,7
25200.000,12,302.5525,-618.6867,57.1908,10000.000,9997.011,2.989,7
25200.000,13,331.0109,-668.5558,58.3903,10000.000,9995.731,4.269,7
25200.000,14,359.4693,-718.4248,59.4898,10000.000,9997.474,2.526,7
25200.000,15,387.9276,-768.2939,60.4894,10000.000,9997.155,2.845,7
25200.000,16,416.3860,-818.1629,61.3890,10000.000,9992.042,7.958,8
25200.000,17,444.8443,-868.0320,62.1887,10000.000,9990.903,9.097,8
25200.000,18,473.3027,-917.9010,62.8884,10000.000,9998.402,1.598,7
25200.000,19,501.7611,-967.7700,63.4881,10000.000,9997.227,2.773,7
25200.000,20,530.2194,-1017.6391,63.9879,10000.000,9994.853,5.147,7
25200.000,21,558.6778,-1067.5081,64.3878,10000.000,9995.707,4.293,7
25200.000,22,587.1362,-1117.3772,64.6876,10000.000,9994.784,5.216,7
25200.000,23,609.7704,-1170.0712,64.8875,10000.000,9994.669,5.331,7
25200.000,24,631.3161,-1223.2932,64.9875,10000.000,9994.923,5.077,7
25200.000,25,652.8617,-1276.5153,64.9875,10000.000,9994.784,5.216,7
25200.000,26,674.4073,-1329.7373,64.8875,10000.000,9994.992,5.008,7
25200.000,27,695.9529,-1382.9594,64.6876,10000.000,9995.130,4.870,7
25200.000,28,717.4985,-1436.1814,64.3878,10000.000,9996.078,3.922,7
25200.000,29,739.0441,-1489.4035,63.9879,10000.000,9998.521,1.479,7
25200.000,30,760.5897,-1542.6255,63.4881,10000.000,9994.910,5.090,7
25200.000,31,782.1354,-1595.8476,62.8884,10000.000,9995.084,4.916,7
25200.000,32,803.6810,-1649.0697,62.1887,10000.000,9996.717,3.283,7
25200.000,33,825.2266,-1702.2917,61.3890,10000.000,9990.903,9.097,8
25200.000,34,846.7722,-1755.5138,60.4894,10000.000,9997.985,2.015,7
25200.000,35,868.3178,-1808.7358,59.4898,10000.000,9997.528,2.472,7
25200.000,36,889.8634,-1861.9579,58.3903,10000.000,9990.903,9.097,8
25200.000,37,903.8892,-1917.4903,57.1908,10000.000,9996.282,3.718,7
25200.000,38,915.9426,-1973.6286,55.8913,10000.000,9998.938,1.062,7
25200.000,39,927.9959,-2029.7670,54.4919,10000.000,9998.869,1.131,7
25200.000,40,940.0493,-2085.9054,52.9925,10000.000,9996.052,3.948,7
25200.000,41,952.1027,-2142.0437,51.3932,10000.000,9999.031,0.969,7
25200.000,42,964.1561,-2198.1821,49.6939,10000.000,9995.195,4.805,7
25200.000,43,976.2095,-2254.3205,47.8946,10000.000,9998.405,1.595,7
25200.000,44,988.2628,-2310.4588,45.9954,10000.000,9995.167,4.833,7
25200.000,45,1000.3162,-2366.5972,43.9963,10000.000,9999.099,0.901,7
25200.000,46,1012.3696,-2422.7356,41.8971,10000.000,9997.195,2.805,7
25200.000,47,1024.4230,-2478.8739,39.6980,10000.000,9998.984,1.016,7
25200.000,48,1036.4764,-2535.0123,37.3990,10000.000,9998.845,1.155,7
25200.000,49,1048.5297,-2591.1507,35.0000,10000.000,9995.517,4.483,7
