node_id,latitude,longitude,height_m
0,47.2924222222222,-2.17602777777778,2
1,47.2923300390843,-2.17596367950865,2.05999848488675
2,47.2922378559464,-2.17589958123953,2.1193909244716
3,47.2921456728085,-2.17583548297041,2.17817731875458
4,47.2920534896706,-2.17577138470128,2.23635766773566
5,47.2919613065327,-2.17570728643216,2.29393197141486
6,47.2918691233948,-2.17564318816304,2.35090022979218
7,47.2917769402568,-2.17557908989391,2.4072624428676
8,47.2916847571189,-2.17551499162479,2.46301861064115
9,47.291592573981,-2.17545089335567,2.5181687331128
10,47.2915003908431,-2.17538679508654,2.57271281028257
11,47.2914082077052,-2.17532269681742,2.62665084215045
12,47.2913160245673,-2.1752585985483,2.67998282871645
13,47.2912238414294,-2.17519450027917,2.73270876998056
14,47.2911316582915,-2.17513040201005,2.78482866594278
15,47.2910394751535,-2.17506630374093,2.83634251660312
16,47.2909472920156,-2.1750022054718,2.88725032196157
17,47.2908551088777,-2.17493810720268,2.93755208201813
18,47.2907629257398,-2.17487400893356,2.98724779677281
19,47.2906707426019,-2.17480991066443,3.0363374662256
20,47.290578559464,-2.17474581239531,3.08482109037651
21,47.2904863763261,-2.17468171412619,3.13269866922552
22,47.2903941931882,-2.17461761585706,3.17997020277266
23,47.2903020100503,-2.17455351758794,3.2266356910179
24,47.2902098269123,-2.17448941931882,3.27269513396126
25,47.2901176437744,-2.17442532104969,3.31814853160274
26,47.2900254606365,-2.17436122278057,3.36299588394233
27,47.2899332774986,-2.17429712451145,3.40723719098003
28,47.2898410943607,-2.17423302624232,3.45087245271584
29,47.2897489112228,-2.1741689279732,3.49390166914977
30,47.2896567280849,-2.17410482970408,3.53632484028181
31,47.289564544947,-2.17404073143495,3.57814196611197
32,47.2894723618091,-2.17397663316583,3.61935304664024
33,47.2893801786711,-2.17391253489671,3.65995808186662
34,47.2892879955332,-2.17384843662758,3.69995707179112
35,47.2891958123953,-2.17378433835846,3.73935001641373
36,47.2891036292574,-2.17372024008934,3.77813691573445
37,47.2890114461195,-2.17365614182021,3.81631776975329
38,47.2889192629816,-2.17359204355109,3.85389257847024
39,47.2888270798437,-2.17352794528197,3.89086134188531
40,47.2887348967058,-2.17346384701284,3.92722405999848
41,47.2886427135678,-2.17339974874372,3.96298073280978
42,47.2885505304299,-2.1733356504746,3.99813136031918
