gateway_id,longitude,latitude,height
0,-2.1698824398719037,47.2842761900699,6.49992424433726
1,-2.1657770694750735,47.27811676153615,6.49992424433726
2,-2.1742851264893566,47.28997339506315,6.49992424433726
3,-2.163023501818005,47.27192369254317,6.49992424433726
