node_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,0.0,0.0,2.0,47.2924222222222,-2.17602777777778,0.0
1,4.834209538824669,-10.250297257164643,2.05999848488675,47.2924222222222,-2.17602777777778,0.0
2,9.668419076899731,-20.500594513621962,2.1193909244716,47.2924222222222,-2.17602777777778,0.0
3,14.502628614974796,-30.75089177007928,2.17817731875458,47.2924222222222,-2.17602777777778,0.0
4,19.33683815382945,-41.0011890265366,2.23635766773566,47.2924222222222,-2.17602777777778,0.0
5,24.171047691904516,-51.25148628370124,2.29393197141486,47.2924222222222,-2.17602777777778,0.0
6,29.00525723000956,-61.50178354015856,2.35090022979218,47.2924222222222,-2.17602777777778,0.0
7,33.83946676880424,-71.75208080722572,2.4072624428676,47.2924222222222,-2.17602777777778,0.0
8,38.67367630690929,-82.00237806439037,2.46301861064115,47.2924222222222,-2.17602777777778,0.0
9,43.50788584498436,-92.25267532084769,2.5181687331128,47.2924222222222,-2.17602777777778,0.0
10,48.34209538380903,-102.50297257801233,2.57271281028257,47.2924222222222,-2.17602777777778,0.0
11,53.17630492188409,-112.75326983376233,2.62665084215045,47.2924222222222,-2.17602777777778,0.0
12,58.010514459959154,-123.00356709092696,2.67998282871645,47.2924222222222,-2.17602777777778,0.0
13,62.844723998813805,-133.25386434738428,2.73270876998056,47.2924222222222,-2.17602777777778,0.0
14,67.67893353688888,-143.50416160454893,2.78482866594278,47.2924222222222,-2.17602777777778,0.0
15,72.51314307499392,-153.75445887232343,2.83634251660312,47.2924222222222,-2.17602777777778,0.0
16,77.3473526137886,-164.00475612878074,2.88725032196157,47.2924222222222,-2.17602777777778,0.0
17,82.18156215189364,-174.25505338523806,2.93755208201813,47.2924222222222,-2.17602777777778,0.0
18,87.01577168996872,-184.5053506424027,2.98724779677281,47.2924222222222,-2.17602777777778,0.0
19,91.84998122882337,-194.75564789886002,3.0363374662256,47.2924222222222,-2.17602777777778,0.0
20,96.68419076689842,-205.00594515531733,3.08482109037651,47.2924222222222,-2.17602777777778,0.0
21,101.5184003049735,-215.25624241177465,3.13269866922552,47.2924222222222,-2.17602777777778,0.0
22,106.35260984379816,-225.5065396689393,3.17997020277266,47.2924222222222,-2.17602777777778,0.0
23,111.18681938187324,-235.7568369253966,3.2266356910179,47.2924222222222,-2.17602777777778,0.0
24,116.02102891997828,-246.00713419246378,3.27269513396126,47.2924222222222,-2.17602777777778,0.0
25,120.85523845880296,-256.2574314496284,3.31814853160274,47.2924222222222,-2.17602777777778,0.0
26,125.689447996878,-266.50772870679305,3.36299588394233,47.2924222222222,-2.17602777777778,0.0
27,130.5236575349531,-276.75802596325036,3.40723719098003,47.2924222222222,-2.17602777777778,0.0
28,135.3578670738077,-287.00832321970773,3.45087245271584,47.2924222222222,-2.17602777777778,0.0
29,140.19207661188278,-297.25862047616505,3.49390166914977,47.2924222222222,-2.17602777777778,0.0
30,145.02628614995785,-307.50891773332967,3.53632484028181,47.2924222222222,-2.17602777777778,0.0
31,149.86049568878252,-317.759214989787,3.57814196611197,47.2924222222222,-2.17602777777778,0.0
32,154.6947052268576,-328.0095122462443,3.61935304664024,47.2924222222222,-2.17602777777778,0.0
33,159.52891476496265,-338.2598095140188,3.65995808186662,47.2924222222222,-2.17602777777778,0.0
34,164.36312430381727,-348.5101067704761,3.69995707179112,47.2924222222222,-2.17602777777778,0.0
35,169.19733384189234,-358.76040402764073,3.73935001641373,47.2924222222222,-2.17602777777778,0.0
36,174.03154337996742,-369.01070128409805,3.77813691573445,47.2924222222222,-2.17602777777778,0.0
37,178.86575291879208,-379.2609985405554,3.81631776975329,47.2924222222222,-2.17602777777778,0.0
38,183.69996245686715,-389.51129579701274,3.85389257847024,47.2924222222222,-2.17602777777778,0.0
39,188.53417199494223,-399.76159305417735,3.89086134188531,47.2924222222222,-2.17602777777778,0.0
40,193.36838153379685,-410.011890311342,3.92722405999848,47.2924222222222,-2.17602777777778,0.0
41,198.20259107187192,-420.26218757840917,3.96298073280978,47.2924222222222,-2.17602777777778,0.0
42,203.036800609947,-430.5124848348665,3.99813136031918,47.2924222222222,-2.17602777777778,0.0
43,207.87101014880164,-440.7627820920311,4.0326759425267,47.2924222222222,-2.17602777777778,0.0
44,212.7052196868767,-451.0130793484884,4.06661447943234,47.2924222222222,-2.17602777777778,0.0
45,217.5394292249518,-461.2633766056531,4.09994697103608,47.2924222222222,-2.17602777777778,0.0
46,222.37363876377643,-471.5136738614031,4.13267341733795,47.2924222222222,-2.17602777777778,0.0
47,227.2078483018515,-481.7639711185677,4.16479381833792,47.2924222222222,-2.17602777777778,0.0
48,232.04205783995656,-492.01426837502504,4.19630817403601,47.2924222222222,-2.17602777777778,0.0
49,236.87626737878122,-502.26456563218966,4.22721648443221,47.2924222222222,-2.17602777777778,0.0
50,242.26632679448417,-513.0441408094503,4.25751874952653,47.2924222222222,-2.17602777777778,0.0
51,249.32393584163154,-525.4115497399255,4.28721496931896,47.2924222222222,-2.17602777777778,0.0
52,256.38154488874886,-537.7789586696932,4.3163051438095,47.2924222222222,-2.17602777777778,0.0
