time_s,node_id,x_m,y_m,z_m,initial_energy_J,remaining_energy_J,consumed_energy_J,sf
75600.000,0,0.0000,0.0000,35.0000,10000.000,9993.526,6.474,7
75600.000,1,24.4920,-51.9321,37.3990,10000.000,9986.754,13.246,7
75600.000,2,48.9841,-103.8642,39.6980,10000.000,9992.813,7.187,7
75600.000,3,73.4761,-155.7962,41.8971,10000.000,9984.101,15.899,7
75600.000,4,97.9681,-207.7283,43.9963,10000.000,9997.577,2.423,7
75600.000,5,245.6358,-518.9486,54.4919,10000.000,9984.170,15.830,7
75600.000,6,274.0942,-568.8177,55.8913,10000.000,9986.916,13.084,7
75600.000,7,302.5525,-618.6867,57.1908,10000.000,9985.730,14.270,7
75600.000,8,331.0109,-668.5558,58.3903,10000.000,9997.484,2.516,7
75600.000,9,359.4693,-718.4248,59.4898,10000.000,9972.709,27.291,8
75600.000,10,530.2194,-1017.6391,63.9879,10000.000,9997.322,2.678,7
75600.000,11,558.6778,-1067.5081,64.3878,10000.000,9985.504,14.496,7
75600.000,12,587.1362,-1117.3772,64.6876,10000.000,9992.368,7.632,7
75600.000,13,609.7704,-1170.0712,64.8875,10000.000,9986.108,13.892,7
75600.000,14,631.3161,-1223.2932,64.9875,10000.000,9994.831,5.169,7
75600.000,15,760.5897,-1542.6255,63.4881,10000.000,9992.763,7.237,7
75600.000,16,782.1354,-1595.8476,62.8884,10000.000,9992.019,7.981,7
75600.000,17,803.6810,-1649.0697,62.1887,10000.000,9993.623,6.377,7
75600.000,18,825.2266,-1702.2917,61.3890,10000.000,9986.108,13.892,7
75600.000,19,846.7722,-1755.5138,60.4894,10000.000,9972.709,27.291,8
75600.000,20,1000.3162,-2366.5972,43.9963,10000.000,9995.477,4.523,7
75600.000,21,1012.3696,-2422.7356,41.8971,10000.000,9996.927,3.073,7
75600.000,22,1024.4230,-2478.8739,39.6980,10000.000,9996.579,3.421,7
75600.000,23,1036.4764,-2535.0123,37.3990,10000.000,9985.671,14.329,7
75600.000,24,1048.5297,-2591.1507,35.0000,10000.000,9995.477,4.523,7
79200.000,0,0.0000,0.0000,35.0000,10000.000,9993.180,6.820,7
79200.000,1,24.4920,-51.9321,37.3990,10000.000,9986.154,13.846,7
79200.000,2,48.9841,-103.8642,39.6980,10000.000,9992.535,7.465,7
79200.000,3,73.4761,-155.7962,41.8971,10000.000,9983.339,16.661,7
79200.000,4,97.9681,-207.7283,43.9963,10000.000,9997.462,2.538,7
79200.000,5,245.6358,-518.9486,54.4919,10000.000,9983.408,16.592,7
79200.000,6,274.0942,-568.8177,55.8913,10000.000,9986.316,13.684,7
79200.000,7,302.5525,-618.6867,57.1908,10000.000,9985.061,14.939,7
79200.000,8,331.0109,-668.5558,58.3903,10000.000,9997.369,2.631,7
79200.000,9,359.4693,-718.4248,59.4898,10000.000,9971.410,28.590,8
79200.000,10,530.2194,-1017.6391,63.9879,10000.000,9997.206,2.794,7
79200.000,11,558.6778,-1067.5081,64.3878,10000.000,9984.834,15.166,7
79200.000,12,587.1362,-1117.3772,64.6876,10000.000,9991.905,8.095,7
79200.000,13,609.7704,-1170.0712,64.8875,10000.000,9985.508,14.492,7
79200.000,14,631.3161,-1223.2932,64.9875,10000.000,9994.554,5.446,7
79200.000,15,760.5897,-1542.6255,63.4881,10000.000,9992.323,7.677,7
79200.000,16,782.1354,-1595.8476,62.8884,10000.000,9991.626,8.374,7
79200.000,17,803.6810,-1649.0697,62.1887,10000.000,9993.253,6.747,7
79200.000,18,825.2266,-1702.2917,61.3890,10000.000,9985.508,14.492,7
79200.000,19,846.7722,-1755.5138,60.4894,10000.000,9971.410,28.590,8
79200.000,20,1000.3162,-2366.5972,43.9963,10000.000,9995.200,4.800,7
79200.000,21,1012.3696,-2422.7356,41.8971,10000.000,9996.765,3.235,7
79200.000,22,1024.4230,-2478.8739,39.6980,10000.000,9996.394,3.606,7
79200.000,23,1036.4764,-2535.0123,37.3990,10000.000,9984.976,15.024,7
79200.000,24,1048.5297,-2591.1507,35.0000,10000.000,9995.200,4.800,7
82800.000,0,0.0000,0.0000,35.0000,10000.000,9992.695,7.305,7
82800.000,1,24.4920,-51.9321,37.3990,10000.000,9985.554,14.446,7
82800.000,2,48.9841,-103.8642,39.6980,10000.000,9992.117,7.883,7
82800.000,3,73.4761,-155.7962,41.8971,10000.000,9982.578,17.422,7
82800.000,4,97.9681,-207.7283,43.9963,10000.000,9997.347,2.653,7
82800.000,5,245.6358,-518.9486,54.4919,10000.000,9982.646,17.354,7
82800.000,6,274.0942,-568.8177,55.8913,10000.000,9985.716,14.284,7
82800.000,7,302.5525,-618.6867,57.1908,10000.000,9984.391,15.609,7
82800.000,8,331.0109,-668.5558,58.3903,10000.000,9997.254,2.746,7
82800.000,9,359.4693,-718.4248,59.4898,10000.000,9970.110,29.890,8
82800.000,10,530.2194,-1017.6391,63.9879,10000.000,9997.068,2.932,7
82800.000,11,558.6778,-1067.5081,64.3878,10000.000,9984.188,15.812,7
82800.000,12,587.1362,-1117.3772,64.6876,10000.000,9991.488,8.512,7
82800.000,13,609.7704,-1170.0712,64.8875,10000.000,9984.908,15.092,7
82800.000,14,631.3161,-1223.2932,64.9875,10000.000,9994.277,5.723,7
82800.000,15,760.5897,-1542.6255,63.4881,10000.000,9991.884,8.116,7
82800.000,16,782.1354,-1595.8476,62.8884,10000.000,9991.233,8.767,7
82800.000,17,803.6810,-1649.0697,62.1887,10000.000,9992.883,7.117,7
82800.000,18,825.2266,-1702.2917,61.3890,10000.000,9984.908,15.092,7
82800.000,19,846.7722,-1755.5138,60.4894,10000.000,9970.110,29.890,8
82800.000,20,1000.3162,-2366.5972,43.9963,10000.000,9994.923,5.077,7
82800.000,21,1012.3696,-2422.7356,41.8971,10000.000,9996.603,3.397,7
82800.000,22,1024.4230,-2478.8739,39.6980,10000.000,9996.209,3.791,7
82800.000,23,1036.4764,-2535.0123,37.3990,10000.000,9984.280,15.720,7
82800.000,24,1048.5297,-2591.1507,35.0000,10000.000,9994.923,5.077,7
86400.000,0,0.0000,0.0000,35.0000,10000.000,9992.348,7.652,7
86400.000,1,24.4920,-51.9321,37.3990,10000.000,9984.954,15.046,7
86400.000,2,48.9841,-103.8642,39.6980,10000.000,9991.863,8.137,7
86400.000,3,73.4761,-155.7962,41.8971,10000.000,9981.816,18.184,7
86400.000,4,97.9681,-207.7283,43.9963,10000.000,9997.231,2.769,7
86400.000,5,245.6358,-518.9486,54.4919,10000.000,9981.885,18.115,7
86400.000,6,274.0942,-568.8177,55.8913,10000.000,9985.116,14.884,7
86400.000,7,302.5525,-618.6867,57.1908,10000.000,9983.721,16.279,7
86400.000,8,331.0109,-668.5558,58.3903,10000.000,9997.138,2.862,7
86400.000,9,359.4693,-718.4248,59.4898,10000.000,9968.811,31.189,8
86400.000,10,530.2194,-1017.6391,63.9879,10000.000,9996.906,3.094,7
86400.000,11,558.6778,-1067.5081,64.3878,10000.000,9983.541,16.459,7
86400.000,12,587.1362,-1117.3772,64.6876,10000.000,9991.072,8.928,7
86400.000,13,609.7704,-1170.0712,64.8875,10000.000,9984.308,15.692,7
86400.000,14,631.3161,-1223.2932,64.9875,10000.000,9994.000,6.000,7
86400.000,15,760.5897,-1542.6255,63.4881,10000.000,9991.444,8.556,7
86400.000,16,782.1354,-1595.8476,62.8884,10000.000,9990.840,9.160,7
86400.000,17,803.6810,-1649.0697,62.1887,10000.000,9992.513,7.487,7
86400.000,18,825.2266,-1702.2917,61.3890,10000.000,9984.308,15.692,7
86400.000,19,846.7722,-1755.5138,60.4894,10000.000,9968.811,31.189,8
86400.000,20,1000.3162,-2366.5972,43.9963,10000.000,9994.647,5.353,7
86400.000,21,1012.3696,-2422.7356,41.8971,10000.000,9996.441,3.559,7
86400.000,22,1024.4230,-2478.8739,39.6980,10000.000,9996.024,3.976,7
86400.000,23,1036.4764,-2535.0123,37.3990,10000.000,9983.585,16.415,7
86400.000,24,1048.5297,-2591.1507,35.0000,10000.000,9994.647,5.353,7
