gateway_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,461.32997810749146,-901.3763364916996,6.49992424433726,47.2924222222222,-2.17602777777778,0.0
1,774.1257590147779,-1591.1061772658254,6.49992424433726,47.2924222222222,-2.17602777777778,0.0
2,122.57145591417812,-257.58697752463127,6.49992424433726,47.2924222222222,-2.17602777777778,0.0
3,985.3248115603823,-2297.484355596711,6.49992424433726,47.2924222222222,-2.17602777777778,0.0
