gateway_id,longitude,latitude,height_m
0,-2.1699108618979617,47.28431595007749,6.49992424433726
1,-2.1657634065619327,47.278113060596944,6.49992424433726
2,-2.174402565195303,47.290105686879286,6.49992424433726
3,-2.1629630534532565,47.271760449019716,6.49992424433726
