gateway_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,365.0984413645405,-727.6470300182726,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
1,857.6208806223801,-1803.3982774776555,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
2,1001.2458581812916,-2374.3467270053,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
3,95.34280213637314,-200.64386249382494,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
4,639.7095309306844,-1250.6886143112354,66.4875052061641,47.29242222222222,-2.176027777777778,0.0
