gateway_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,157.35476024645675,-324.6379210343152,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
1,1018.762088827678,-2457.474363609624,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
2,677.6631697327058,-1347.6975658425145,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
