node_id,latitude,longitude,height_m
0,47.2924222222222,-2.17602777777778,2
1,47.2922991051454,-2.17594217002237,2.07999639655871
2,47.2921759880686,-2.17585656226697,2.1589117607315
3,47.2920528709918,-2.17577095451156,2.23674609251836
4,47.291929753915,-2.17568534675615,2.31349939191928
5,47.2918066368382,-2.17559973900075,2.38917165893428
6,47.2916835197614,-2.17551413124534,2.46376289356335
7,47.2915604026846,-2.17542852348993,2.5372730958065
8,47.2914372856078,-2.17534291573453,2.60970226566371
9,47.2913141685309,-2.17525730797912,2.68105040313499
10,47.2911910514541,-2.17517170022371,2.75131750822035
11,47.2910679343773,-2.17508609246831,2.82050358091978
12,47.2909448173005,-2.1750004847129,2.88860862123328
13,47.2908217002237,-2.17491487695749,2.95563262916085
14,47.2906985831469,-2.17482926920209,3.02157560470249
15,47.2905754660701,-2.17474366144668,3.0864375478582
16,47.2904523489933,-2.17465805369128,3.15021845862799
17,47.2903292319165,-2.17457244593587,3.21291833701185
18,47.2902061148397,-2.17448683818046,3.27453718300977
19,47.2900829977629,-2.17440123042506,3.33507499662177
20,47.2899598806861,-2.17431562266965,3.39453177784785
21,47.2898367636092,-2.17423001491424,3.45290752668799
22,47.2897136465324,-2.17414440715884,3.5102022431422
23,47.2895905294556,-2.17405879940343,3.56641592721049
24,47.2894674123788,-2.17397319164802,3.62154857889284
25,47.289344295302,-2.17388758389262,3.67560019818927
26,47.2892211782252,-2.17380197613721,3.72857078509977
27,47.2890980611484,-2.1737163683818,3.78046033962434
28,47.2889749440716,-2.1736307606264,3.83126886176298
29,47.2888518269948,-2.17354515287099,3.8809963515157
30,47.288728709918,-2.17345954511559,3.92964280888248
31,47.2886055928412,-2.17337393736018,3.97720823386334
32,47.2884824757644,-2.17328832960477,4.02369262645827
33,47.2883593586876,-2.17320272184937,4.06909598666727
34,47.2882362416107,-2.17311711409396,4.11341831449034
35,47.2881131245339,-2.17303150633855,4.15665960992748
36,47.2879900074571,-2.17294589858315,4.19881987297869
37,47.2878668903803,-2.17286029082774,4.23989910364398
38,47.2877247017151,-2.17274515287099,4.27989730192334
39,47.2875761558538,-2.1726201715138,4.31881446781677
40,47.2874276099925,-2.1724951901566,4.35665060132427
41,47.2872790641313,-2.1723702087994,4.39340570244584
42,47.28713051827,-2.17224522744221,4.42907977118148
43,47.2869819724087,-2.17212024608501,4.46367280753119
44,47.2868334265474,-2.17199526472782,4.49718481149498
45,47.2866848806861,-2.17187028337062,4.52961578307284
46,47.2865363348248,-2.17174530201342,4.56096572226476
47,47.2863877889635,-2.17162032065623,4.59123462907076
48,47.2862392431022,-2.17149533929903,4.62042250349083
49,47.2860906972409,-2.17137035794183,4.64852934552498
50,47.2859421513796,-2.17124537658464,4.67555515517319
51,47.2857936055183,-2.17112039522744,4.70149993243548
52,47.285645059657,-2.17099541387025,4.72636367731183
