gateway_id,x_enu_m,y_enu_m,z_enu_m,origin_lat,origin_lon,origin_height
0,172.97011799852666,-355.81519092349725,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
1,1022.5185441545773,-2471.1194590663686,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
2,693.3288612233507,-1383.2344919879133,66.4875052061641,47.2924222222222,-2.17602777777778,0.0
