node_id,latitude,longitude,height_m
0,47.29242222222222,-2.176027777777778,35.0
1,47.29195518580787,-2.175703030470888,37.39900041649313
2,47.29148814939352,-2.175378283163998,39.698042482299044
3,47.291021112979166,-2.1750535358571077,41.89712619741774
4,47.29055407656482,-2.1747287885502176,43.99625156184923
5,47.29008704015047,-2.174404041243328,45.995418575593504
6,47.28962000373612,-2.1740792939364373,47.894627238650564
7,47.28915296732177,-2.1737545466295476,49.69387755102041
8,47.28868593090742,-2.173429799322657,51.39316951270304
9,47.28821889449306,-2.1731050520157673,52.992503123698455
10,47.28775520508179,-2.1727708173501528,54.49187838400667
11,47.287306721973685,-2.172393479152777,55.89129529362765
12,47.28685823886559,-2.1720161409554017,57.19075385256143
13,47.28640975575749,-2.171638802758026,58.39025406080799
14,47.285961272649395,-2.1712614645606503,59.48979591836735
15,47.28551278954129,-2.1708841263632745,60.489379425239484
16,47.2850643064332,-2.170506788165899,61.3890045814244
17,47.2846158233251,-2.170129449968523,62.18867138692212
18,47.284167340217,-2.169752111771148,62.888379841732615
19,47.2837188571089,-2.169374773573772,63.488129945855896
20,47.2832703740008,-2.1689974353763963,63.98792169929196
21,47.282821890892706,-2.1686200971790206,64.38775510204081
22,47.282373407784604,-2.1682427589816453,64.68763015410246
23,47.28189951926543,-2.1679426441345133,64.88754685547688
24,47.28142088185218,-2.167656964224493,64.9875052061641
25,47.28094224443892,-2.1673712843144735,64.9875052061641
26,47.28046360702566,-2.1670856044044537,64.88754685547688
27,47.2799849696124,-2.1667999244944336,64.68763015410246
28,47.27950633219915,-2.1665142445844143,64.38775510204081
29,47.27902769478588,-2.1662285646743946,63.98792169929196
30,47.27854905737262,-2.1659428847643745,63.4881299458559
31,47.27807041995936,-2.1656572048543548,62.888379841732615
32,47.27759178254611,-2.165371524944335,62.18867138692212
33,47.27711314513285,-2.1650858450343153,61.38900458142441
34,47.27663450771959,-2.1648001651242956,60.489379425239484
35,47.27615587030634,-2.164514485214276,59.48979591836735
36,47.27567723289308,-2.164228805304256,58.390254060808005
37,47.27517781809058,-2.1640428335499164,57.190753852561436
38,47.274672953620076,-2.1638830140874235,55.89129529362766
39,47.274168089149555,-2.1637231946249305,54.49187838400667
40,47.27366322467905,-2.1635633751624375,52.99250312369847
41,47.273158360208534,-2.1634035556999445,51.39316951270305
42,47.27265349573803,-2.1632437362374515,49.693877551020414
43,47.27214863126751,-2.1630839167749585,47.894627238650564
44,47.271643766797006,-2.162924097312465,45.99541857559351
45,47.271138902326484,-2.1627642778499725,43.996251561849235
46,47.27063403785598,-2.162604458387479,41.89712619741775
47,47.27012917338546,-2.162444638924986,39.698042482299044
48,47.269624308914956,-2.162284819462493,37.39900041649313
49,47.26911944444444,-2.162125,35.0
