time_s,node_id,x_m,y_m,z_m,initial_energy_J,remaining_energy_J,consumed_energy_J,sf
54000,6,146.9522,-311.5925,47.8946,10000,9988.848,11.152,7
54000,7,171.4442,-363.5246,49.6939,10000,9988.645,11.355,7
54000,8,195.9362,-415.4566,51.3932,10000,9991.827,8.173,7
54000,9,220.4282,-467.3887,52.9925,10000,9988.577,11.423,7
54000,10,245.6358,-518.9486,54.4919,10000,9994.225,5.775,7
54000,11,274.0942,-568.8177,55.8913,10000,9988.577,11.423,7
54000,12,302.5525,-618.6867,57.1908,10000,9991.919,8.081,7
54000,13,331.0109,-668.5558,58.3903,10000,9991.196,8.804,7
54000,14,359.4693,-718.4248,59.4898,10000,9991.425,8.575,7
54000,15,387.9276,-768.2939,60.4894,10000,9990.236,9.764,7
54000,16,416.386,-818.1629,61.389,10000,9988.943,11.057,7
54000,17,444.8443,-868.032,62.1887,10000,9988.641,11.359,7
54000,18,473.3027,-917.901,62.8884,10000,9991.99,8.01,7
54000,19,501.7611,-967.77,63.4881,10000,9990.439,9.561,7
54000,20,530.2194,-1017.6391,63.9879,10000,9989.587,10.413,7
54000,21,558.6778,-1067.5081,64.3878,10000,9992.257,7.743,7
54000,22,587.1362,-1117.3772,64.6876,10000,9988.577,11.423,7
54000,23,609.7704,-1170.0712,64.8875,10000,9988.577,11.423,7
54000,24,631.3161,-1223.2932,64.9875,10000,9989.677,10.323,7
54000,25,652.8617,-1276.5153,64.9875,10000,9988.942,11.058,7
54000,26,674.4073,-1329.7373,64.8875,10000,9996.852,3.148,7
54000,27,695.9529,-1382.9594,64.6876,10000,9991.312,8.688,7
54000,28,717.4985,-1436.1814,64.3878,10000,9988.666,11.334,7
54000,29,739.0441,-1489.4035,63.9879,10000,9994.752,5.248,7
54000,30,760.5897,-1542.6255,63.4881,10000,9988.577,11.423,7
54000,31,782.1354,-1595.8476,62.8884,10000,9990.027,9.973,7
54000,32,803.681,-1649.0697,62.1887,10000,9997.363,2.637,7
54000,33,825.2266,-1702.2917,61.389,10000,9994.146,5.854,7
54000,34,846.7722,-1755.5138,60.4894,10000,9994.273,5.727,7
54000,35,868.3178,-1808.7358,59.4898,10000,9991.783,8.217,7
54000,36,889.8634,-1861.9579,58.3903,10000,9997.503,2.497,7
54000,37,903.8892,-1917.4903,57.1908,10000,9992.705,7.295,7
54000,38,915.9426,-1973.6286,55.8913,10000,9998.27,1.73,7
54000,39,927.9959,-2029.767,54.4919,10000,9998.27,1.73,7
54000,40,940.0493,-2085.9054,52.9925,10000,9988.577,11.423,7
54000,41,952.1027,-2142.0437,51.3932,10000,9997.946,2.054,7
54000,42,964.1561,-2198.1821,49.6939,10000,9992.681,7.319,7
54000,43,976.2095,-2254.3205,47.8946,10000,9995.121,4.879,7
54000,44,988.2628,-2310.4588,45.9954,10000,9988.851,11.149,7
54000,45,1000.3162,-2366.5972,43.9963,10000,9989.791,10.209,7
54000,46,1012.3696,-2422.7356,41.8971,10000,9988.904,11.096,7
54000,47,1024.423,-2478.8739,39.698,10000,9992.792,7.208,7
54000,48,1036.4764,-2535.0123,37.399,10000,9990.231,9.769,7
54000,49,1048.5297,-2591.1507,35,10000,9989.22,10.78,7
57600,0,0,0,35,10000,9992.376,7.624,7
57600,1,24.492,-51.9321,37.399,10000,9995.704,4.296,7
57600,2,48.9841,-103.8642,39.698,10000,9994.737,5.263,7
57600,3,73.4761,-155.7962,41.8971,10000,9987.816,12.184,7
57600,4,97.9681,-207.7283,43.9963,10000,9989.743,10.257,7
57600,5,122.4601,-259.6604,45.9954,10000,9988.599,11.401,7
57600,6,146.9522,-311.5925,47.8946,10000,9988.224,11.776,7
57600,7,171.4442,-363.5246,49.6939,10000,9987.883,12.117,7
57600,8,195.9362,-415.4566,51.3932,10000,9991.363,8.637,7
57600,9,220.4282,-467.3887,52.9925,10000,9987.816,12.184,7
57600,10,245.6358,-518.9486,54.4919,10000,9993.739,6.261,7
57600,11,274.0942,-568.8177,55.8913,10000,9987.816,12.184,7
57600,12,302.5525,-618.6867,57.1908,10000,9991.27,8.73,7
57600,13,331.0109,-668.5558,58.3903,10000,9990.547,9.453,7
57600,14,359.4693,-718.4248,59.4898,10000,9990.915,9.085,7
57600,15,387.9276,-768.2939,60.4894,10000,9989.612,10.388,7
57600,16,416.386,-818.1629,61.389,10000,9988.182,11.818,7
57600,17,444.8443,-868.032,62.1887,10000,9987.902,12.098,7
57600,18,473.3027,-917.901,62.8884,10000,9991.39,8.61,7
57600,19,501.7611,-967.77,63.4881,10000,9989.677,10.323,7
57600,20,530.2194,-1017.6391,63.9879,10000,9988.894,11.106,7
57600,21,558.6778,-1067.5081,64.3878,10000,9991.665,8.335,7
57600,22,587.1362,-1117.3772,64.6876,10000,9987.816,12.184,7
57600,23,609.7704,-1170.0712,64.8875,10000,9987.816,12.184,7
57600,24,631.3161,-1223.2932,64.9875,10000,9989.007,10.993,7
57600,25,652.8617,-1276.5153,64.9875,10000,9988.456,11.544,7
57600,26,674.4073,-1329.7373,64.8875,10000,9996.667,3.333,7
57600,27,695.9529,-1382.9594,64.6876,10000,9990.712,9.288,7
57600,28,717.4985,-1436.1814,64.3878,10000,9987.904,12.096,7
57600,29,739.0441,-1489.4035,63.9879,10000,9994.244,5.756,7
57600,30,760.5897,-1542.6255,63.4881,10000,9987.816,12.184,7
57600,31,782.1354,-1595.8476,62.8884,10000,9989.424,10.576,7
57600,32,803.681,-1649.0697,62.1887,10000,9997.085,2.915,7
57600,33,825.2266,-1702.2917,61.389,10000,9993.73,6.27,7
57600,34,846.7722,-1755.5138,60.4894,10000,9993.809,6.191,7
57600,35,868.3178,-1808.7358,59.4898,10000,9991.159,8.841,7
57600,36,889.8634,-1861.9579,58.3903,10000,9997.364,2.636,7
57600,37,903.8892,-1917.4903,57.1908,10000,9992.428,7.572,7
57600,38,915.9426,-1973.6286,55.8913,10000,9998.154,1.846,7
57600,39,927.9959,-2029.767,54.4919,10000,9998.154,1.846,7
57600,40,940.0493,-2085.9054,52.9925,10000,9987.816,12.184,7
57600,41,952.1027,-2142.0437,51.3932,10000,9997.831,2.169,7
57600,42,964.1561,-2198.1821,49.6939,10000,9992.264,7.736,7
57600,43,976.2095,-2254.3205,47.8946,10000,9994.728,5.272,7
57600,44,988.2628,-2310.4588,45.9954,10000,9988.09,11.91,7
57600,45,1000.3162,-2366.5972,43.9963,10000,9989.028,10.972,7
57600,46,1012.3696,-2422.7356,41.8971,10000,9988.234,11.766,7
57600,47,1024.423,-2478.8739,39.698,10000,9992.376,7.624,7
57600,48,1036.4764,-2535.0123,37.399,10000,9989.606,10.394,7
57600,49,1048.5297,-2591.1507,35,10000,9988.458,11.542,7
61200,0,0,0,35,10000,9991.995,8.005,7
61200,1,24.492,-51.9321,37.399,10000,9995.414,4.586,7
61200,2,48.9841,-103.8642,39.698,10000,9994.599,5.401,7
61200,3,73.4761,-155.7962,41.8971,10000,9987.054,12.946,7
61200,4,97.9681,-207.7283,43.9963,10000,9989.165,10.835,7
61200,5,122.4601,-259.6604,45.9954,10000,9987.999,12.001,7
61200,6,146.9522,-311.5925,47.8946,10000,9987.507,12.493,7
61200,7,171.4442,-363.5246,49.6939,10000,9987.122,12.878,7
61200,8,195.9362,-415.4566,51.3932,10000,9990.947,9.053,7
61200,9,220.4282,-467.3887,52.9925,10000,9987.054,12.946,7
61200,10,245.6358,-518.9486,54.4919,10000,9993.301,6.699,7
61200,11,274.0942,-568.8177,55.8913,10000,9987.054,12.946,7
61200,12,302.5525,-618.6867,57.1908,10000,9990.714,9.286,7
61200,13,331.0109,-668.5558,58.3903,10000,9989.785,10.215,7
61200,14,359.4693,-718.4248,59.4898,10000,9990.154,9.846,7
61200,15,387.9276,-768.2939,60.4894,10000,9988.989,11.011,7
61200,16,416.386,-818.1629,61.389,10000,9987.42,12.58,7
61200,17,444.8443,-868.032,62.1887,10000,9987.14,12.86,7
61200,18,473.3027,-917.901,62.8884,10000,9990.629,9.371,7
61200,19,501.7611,-967.77,63.4881,10000,9988.916,11.084,7
61200,20,530.2194,-1017.6391,63.9879,10000,9988.133,11.867,7
61200,21,558.6778,-1067.5081,64.3878,10000,9991.087,8.913,7
61200,22,587.1362,-1117.3772,64.6876,10000,9987.054,12.946,7
61200,23,609.7704,-1170.0712,64.8875,10000,9987.054,12.946,7
61200,24,631.3161,-1223.2932,64.9875,10000,9988.337,11.663,7
61200,25,652.8617,-1276.5153,64.9875,10000,9987.856,12.144,7
61200,26,674.4073,-1329.7373,64.8875,10000,9996.435,3.565,7
61200,27,695.9529,-1382.9594,64.6876,10000,9990.248,9.752,7
61200,28,717.4985,-1436.1814,64.3878,10000,9987.142,12.858,7
61200,29,739.0441,-1489.4035,63.9879,10000,9993.876,6.124,7
61200,30,760.5897,-1542.6255,63.4881,10000,9987.054,12.946,7
61200,31,782.1354,-1595.8476,62.8884,10000,9988.869,11.131,7
61200,32,803.681,-1649.0697,62.1887,10000,9996.97,3.03,7
61200,33,825.2266,-1702.2917,61.389,10000,9993.151,6.849,7
61200,34,846.7722,-1755.5138,60.4894,10000,9993.299,6.701,7
61200,35,868.3178,-1808.7358,59.4898,10000,9990.627,9.373,7
61200,36,889.8634,-1861.9579,58.3903,10000,9997.249,2.751,7
61200,37,903.8892,-1917.4903,57.1908,10000,9991.828,8.172,7
61200,38,915.9426,-1973.6286,55.8913,10000,9998.039,1.961,7
61200,39,927.9959,-2029.767,54.4919,10000,9998.039,1.961,7
61200,40,940.0493,-2085.9054,52.9925,10000,9987.054,12.946,7
61200,41,952.1027,-2142.0437,51.3932,10000,9997.716,2.284,7
61200,42,964.1561,-2198.1821,49.6939,10000,9991.916,8.084,7
61200,43,976.2095,-2254.3205,47.8946,10000,9994.29,5.71,7
61200,44,988.2628,-2310.4588,45.9954,10000,9987.328,12.672,7
61200,45,1000.3162,-2366.5972,43.9963,10000,9988.449,11.551,7
61200,46,1012.3696,-2422.7356,41.8971,10000,9987.472,12.528,7
61200,47,1024.423,-2478.8739,39.698,10000,9992.121,7.879,7
61200,48,1036.4764,-2535.0123,37.399,10000,9989.026,10.974,7
61200,49,1048.5297,-2591.1507,35,10000,9987.697,12.303,7
64800,0,0,0,35,10000,9991.625,8.375,7
64800,1,24.492,-51.9321,37.399,10000,9995.032,4.968,7
64800,2,48.9841,-103.8642,39.698,10000,9994.322,5.678,7
64800,3,73.4761,-155.7962,41.8971,10000,9986.293,13.707,7
64800,4,97.9681,-207.7283,43.9963,10000,9988.54,11.46,7
64800,5,122.4601,-259.6604,45.9954,10000,9987.237,12.763,7
64800,6,146.9522,-311.5925,47.8946,10000,9986.745,13.255,7
64800,7,171.4442,-363.5246,49.6939,10000,9986.36,13.64,7
64800,8,195.9362,-415.4566,51.3932,10000,9990.322,9.678,7
64800,9,220.4282,-467.3887,52.9925,10000,9986.293,13.707,7
64800,10,245.6358,-518.9486,54.4919,10000,9993.092,6.908,7
64800,11,274.0942,-568.8177,55.8913,10000,9986.293,13.707,7
64800,12,302.5525,-618.6867,57.1908,10000,9990.205,9.795,7
64800,13,331.0109,-668.5558,58.3903,10000,9989.3,10.7,7
64800,14,359.4693,-718.4248,59.4898,10000,9989.621,10.379,7
64800,15,387.9276,-768.2939,60.4894,10000,9988.411,11.589,7
64800,16,416.386,-818.1629,61.389,10000,9986.727,13.273,7
64800,17,444.8443,-868.032,62.1887,10000,9986.401,13.599,7
64800,18,473.3027,-917.901,62.8884,10000,9990.167,9.833,7
64800,19,501.7611,-967.77,63.4881,10000,9988.385,11.615,7
64800,20,530.2194,-1017.6391,63.9879,10000,9987.463,12.537,7
64800,21,558.6778,-1067.5081,64.3878,10000,9990.589,9.411,7
64800,22,587.1362,-1117.3772,64.6876,10000,9986.293,13.707,7
64800,23,609.7704,-1170.0712,64.8875,10000,9986.293,13.707,7
64800,24,631.3161,-1223.2932,64.9875,10000,9987.621,12.379,7
64800,25,652.8617,-1276.5153,64.9875,10000,9987.082,12.918,7
64800,26,674.4073,-1329.7373,64.8875,10000,9996.204,3.796,7
64800,27,695.9529,-1382.9594,64.6876,10000,9989.739,10.261,7
64800,28,717.4985,-1436.1814,64.3878,10000,9986.381,13.619,7
64800,29,739.0441,-1489.4035,63.9879,10000,9993.493,6.507,7
64800,30,760.5897,-1542.6255,63.4881,10000,9986.293,13.707,7
64800,31,782.1354,-1595.8476,62.8884,10000,9988.151,11.849,7
64800,32,803.681,-1649.0697,62.1887,10000,9996.831,3.169,7
64800,33,825.2266,-1702.2917,61.389,10000,9992.85,7.15,7
64800,34,846.7722,-1755.5138,60.4894,10000,9992.905,7.095,7
64800,35,868.3178,-1808.7358,59.4898,10000,9990.118,9.882,7
64800,36,889.8634,-1861.9579,58.3903,10000,9997.017,2.983,7
64800,37,903.8892,-1917.4903,57.1908,10000,9991.435,8.565,7
64800,38,915.9426,-1973.6286,55.8913,10000,9997.923,2.077,7
64800,39,927.9959,-2029.767,54.4919,10000,9997.923,2.077,7
64800,40,940.0493,-2085.9054,52.9925,10000,9986.293,13.707,7
64800,41,952.1027,-2142.0437,51.3932,10000,9997.6,2.4,7
64800,42,964.1561,-2198.1821,49.6939,10000,9991.452,8.548,7
64800,43,976.2095,-2254.3205,47.8946,10000,9993.873,6.127,7
64800,44,988.2628,-2310.4588,45.9954,10000,9986.567,13.433,7
64800,45,1000.3162,-2366.5972,43.9963,10000,9987.917,12.083,7
64800,46,1012.3696,-2422.7356,41.8971,10000,9986.963,13.037,7
64800,47,1024.423,-2478.8739,39.698,10000,9991.728,8.272,7
64800,48,1036.4764,-2535.0123,37.399,10000,9988.4,11.6,7
64800,49,1048.5297,-2591.1507,35,10000,9987.027,12.973,7
68400,0,0,0,35,10000,9991.083,8.917,7
68400,1,24.492,-51.9321,37.399,10000,9994.823,5.177,7
68400,2,48.9841,-103.8642,39.698,10000,9994.022,5.978,7
68400,3,73.4761,-155.7962,41.8971,10000,9985.531,14.469,7
68400,4,97.9681,-207.7283,43.9963,10000,9987.779,12.221,7
68400,5,122.4601,-259.6604,45.9954,10000,9986.637,13.363,7
68400,6,146.9522,-311.5925,47.8946,10000,9986.029,13.971,7
68400,7,171.4442,-363.5246,49.6939,10000,9985.598,14.402,7
68400,8,195.9362,-415.4566,51.3932,10000,9989.698,10.302,7
68400,9,220.4282,-467.3887,52.9925,10000,9985.531,14.469,7
68400,10,245.6358,-518.9486,54.4919,10000,9992.676,7.324,7
68400,11,274.0942,-568.8177,55.8913,10000,9985.531,14.469,7
68400,12,302.5525,-618.6867,57.1908,10000,9989.787,10.213,7
68400,13,331.0109,-668.5558,58.3903,10000,9988.538,11.462,7
68400,14,359.4693,-718.4248,59.4898,10000,9988.974,11.026,7
68400,15,387.9276,-768.2939,60.4894,10000,9987.788,12.212,7
68400,16,416.386,-818.1629,61.389,10000,9985.966,14.034,7
68400,17,444.8443,-868.032,62.1887,10000,9985.639,14.361,7
68400,18,473.3027,-917.901,62.8884,10000,9989.406,10.594,7
68400,19,501.7611,-967.77,63.4881,10000,9987.623,12.377,7
68400,20,530.2194,-1017.6391,63.9879,10000,9986.701,13.299,7
68400,21,558.6778,-1067.5081,64.3878,10000,9989.952,10.048,7
68400,22,587.1362,-1117.3772,64.6876,10000,9985.531,14.469,7
68400,23,609.7704,-1170.0712,64.8875,10000,9985.531,14.469,7
68400,24,631.3161,-1223.2932,64.9875,10000,9986.858,13.142,7
68400,25,652.8617,-1276.5153,64.9875,10000,9986.436,13.564,7
68400,26,674.4073,-1329.7373,64.8875,10000,9996.042,3.958,7
68400,27,695.9529,-1382.9594,64.6876,10000,9988.977,11.023,7
68400,28,717.4985,-1436.1814,64.3878,10000,9985.619,14.381,7
68400,29,739.0441,-1489.4035,63.9879,10000,9993.378,6.622,7
68400,30,760.5897,-1542.6255,63.4881,10000,9985.531,14.469,7
68400,31,782.1354,-1595.8476,62.8884,10000,9987.458,12.542,7
68400,32,803.681,-1649.0697,62.1887,10000,9996.716,3.284,7
68400,33,825.2266,-1702.2917,61.389,10000,9992.202,7.798,7
68400,34,846.7722,-1755.5138,60.4894,10000,9992.394,7.606,7
68400,35,868.3178,-1808.7358,59.4898,10000,9989.7,10.3,7
68400,36,889.8634,-1861.9579,58.3903,10000,9996.902,3.098,7
68400,37,903.8892,-1917.4903,57.1908,10000,9990.835,9.165,7
68400,38,915.9426,-1973.6286,55.8913,10000,9997.808,2.192,7
68400,39,927.9959,-2029.767,54.4919,10000,9997.808,2.192,7
68400,40,940.0493,-2085.9054,52.9925,10000,9985.531,14.469,7
68400,41,952.1027,-2142.0437,51.3932,10000,9997.485,2.515,7
68400,42,964.1561,-2198.1821,49.6939,10000,9991.104,8.896,7
68400,43,976.2095,-2254.3205,47.8946,10000,9993.619,6.381,7
68400,44,988.2628,-2310.4588,45.9954,10000,9985.874,14.126,7
68400,45,1000.3162,-2366.5972,43.9963,10000,9987.155,12.845,7
68400,46,1012.3696,-2422.7356,41.8971,10000,9986.198,13.802,7
68400,47,1024.423,-2478.8739,39.698,10000,9991.473,8.527,7
68400,48,1036.4764,-2535.0123,37.399,10000,9987.82,12.18,7
68400,49,1048.5297,-2591.1507,35,10000,9986.266,13.734,7
72000,0,0,0,35,10000,9990.713,9.287,7
72000,1,24.492,-51.9321,37.399,10000,9994.547,5.453,7
72000,2,48.9841,-103.8642,39.698,10000,9993.745,6.255,7
72000,3,73.4761,-155.7962,41.8971,10000,9984.77,15.23,7
72000,4,97.9681,-207.7283,43.9963,10000,9987.156,12.844,7
72000,5,122.4601,-259.6604,45.9954,10000,9986.014,13.986,7
72000,6,146.9522,-311.5925,47.8946,10000,9985.267,14.733,7
72000,7,171.4442,-363.5246,49.6939,10000,9984.859,15.141,7
72000,8,195.9362,-415.4566,51.3932,10000,9989.073,10.927,7
72000,9,220.4282,-467.3887,52.9925,10000,9984.77,15.23,7
72000,10,245.6358,-518.9486,54.4919,10000,9992.006,7.994,7
72000,11,274.0942,-568.8177,55.8913,10000,9984.77,15.23,7
72000,12,302.5525,-618.6867,57.1908,10000,9989.37,10.63,7
72000,13,331.0109,-668.5558,58.3903,10000,9988.075,11.925,7
72000,14,359.4693,-718.4248,59.4898,10000,9988.488,11.512,7
72000,15,387.9276,-768.2939,60.4894,10000,9987.165,12.835,7
72000,16,416.386,-818.1629,61.389,10000,9985.273,14.727,7
72000,17,444.8443,-868.032,62.1887,10000,9984.878,15.122,7
72000,18,473.3027,-917.901,62.8884,10000,9989.082,10.918,7
72000,19,501.7611,-967.77,63.4881,10000,9987.092,12.908,7
72000,20,530.2194,-1017.6391,63.9879,10000,9986.032,13.968,7
72000,21,558.6778,-1067.5081,64.3878,10000,9989.58,10.42,7
72000,22,587.1362,-1117.3772,64.6876,10000,9984.77,15.23,7
72000,23,609.7704,-1170.0712,64.8875,10000,9984.77,15.23,7
72000,24,631.3161,-1223.2932,64.9875,10000,9986.097,13.903,7
72000,25,652.8617,-1276.5153,64.9875,10000,9985.799,14.201,7
72000,26,674.4073,-1329.7373,64.8875,10000,9995.764,4.236,7
72000,27,695.9529,-1382.9594,64.6876,10000,9988.377,11.623,7
72000,28,717.4985,-1436.1814,64.3878,10000,9984.88,15.12,7
72000,29,739.0441,-1489.4035,63.9879,10000,9993.263,6.737,7
72000,30,760.5897,-1542.6255,63.4881,10000,9984.77,15.23,7
72000,31,782.1354,-1595.8476,62.8884,10000,9986.765,13.235,7
72000,32,803.681,-1649.0697,62.1887,10000,9996.554,3.446,7
72000,33,825.2266,-1702.2917,61.389,10000,9991.924,8.076,7
72000,34,846.7722,-1755.5138,60.4894,10000,9992.163,7.837,7
72000,35,868.3178,-1808.7358,59.4898,10000,9989.352,10.648,7
72000,36,889.8634,-1861.9579,58.3903,10000,9996.647,3.353,7
72000,37,903.8892,-1917.4903,57.1908,10000,9990.397,9.603,7
72000,38,915.9426,-1973.6286,55.8913,10000,9997.693,2.307,7
72000,39,927.9959,-2029.767,54.4919,10000,9997.693,2.307,7
72000,40,940.0493,-2085.9054,52.9925,10000,9984.77,15.23,7
72000,41,952.1027,-2142.0437,51.3932,10000,9997.208,2.792,7
72000,42,964.1561,-2198.1821,49.6939,10000,9990.502,9.498,7
72000,43,976.2095,-2254.3205,47.8946,10000,9993.249,6.751,7
72000,44,988.2628,-2310.4588,45.9954,10000,9985.112,14.888,7
72000,45,1000.3162,-2366.5972,43.9963,10000,9986.555,13.445,7
72000,46,1012.3696,-2422.7356,41.8971,10000,9985.437,14.563,7
72000,47,1024.423,-2478.8739,39.698,10000,9990.827,9.173,7
72000,48,1036.4764,-2535.0123,37.399,10000,9987.104,12.896,7
72000,49,1048.5297,-2591.1507,35,10000,9985.504,14.496,7
75600,0,0,0,35,10000,9990.366,9.634,7
75600,1,24.492,-51.9321,37.399,10000,9994.163,5.837,7
75600,2,48.9841,-103.8642,39.698,10000,9993.468,6.532,7
75600,3,73.4761,-155.7962,41.8971,10000,9984.008,15.992,7
75600,4,97.9681,-207.7283,43.9963,10000,9986.554,13.446,7
75600,5,122.4601,-259.6604,45.9954,10000,9985.529,14.471,7
75600,6,146.9522,-311.5925,47.8946,10000,9984.573,15.427,7
75600,7,171.4442,-363.5246,49.6939,10000,9984.211,15.789,7
75600,8,195.9362,-415.4566,51.3932,10000,9988.541,11.459,7
75600,9,220.4282,-467.3887,52.9925,10000,9984.008,15.992,7
75600,10,245.6358,-518.9486,54.4919,10000,9991.452,8.548,7
75600,11,274.0942,-568.8177,55.8913,10000,9984.008,15.992,7
75600,12,302.5525,-618.6867,57.1908,10000,9988.722,11.278,7
75600,13,331.0109,-668.5558,58.3903,10000,9987.497,12.503,7
75600,14,359.4693,-718.4248,59.4898,10000,9987.956,12.044,7
75600,15,387.9276,-768.2939,60.4894,10000,9986.725,13.275,7
75600,16,416.386,-818.1629,61.389,10000,9984.811,15.189,7
75600,17,444.8443,-868.032,62.1887,10000,9984.137,15.863,7
75600,18,473.3027,-917.901,62.8884,10000,9988.759,11.241,7
75600,19,501.7611,-967.77,63.4881,10000,9986.421,13.579,7
75600,20,530.2194,-1017.6391,63.9879,10000,9985.454,14.546,7
75600,21,558.6778,-1067.5081,64.3878,10000,9989.187,10.813,7
75600,22,587.1362,-1117.3772,64.6876,10000,9984.008,15.992,7
75600,23,609.7704,-1170.0712,64.8875,10000,9984.008,15.992,7
75600,24,631.3161,-1223.2932,64.9875,10000,9985.427,14.573,7
75600,25,652.8617,-1276.5153,64.9875,10000,9985.083,14.917,7
75600,26,674.4073,-1329.7373,64.8875,10000,9995.462,4.538,7
75600,27,695.9529,-1382.9594,64.6876,10000,9987.845,12.155,7
75600,28,717.4985,-1436.1814,64.3878,10000,9984.141,15.859,7
75600,29,739.0441,-1489.4035,63.9879,10000,9992.869,7.131,7
75600,30,760.5897,-1542.6255,63.4881,10000,9984.008,15.992,7
75600,31,782.1354,-1595.8476,62.8884,10000,9986.093,13.907,7
75600,32,803.681,-1649.0697,62.1887,10000,9996.415,3.585,7
75600,33,825.2266,-1702.2917,61.389,10000,9991.647,8.353,7
75600,34,846.7722,-1755.5138,60.4894,10000,9991.931,8.069,7
75600,35,868.3178,-1808.7358,59.4898,10000,9988.728,11.272,7
75600,36,889.8634,-1861.9579,58.3903,10000,9996.439,3.561,7
75600,37,903.8892,-1917.4903,57.1908,10000,9989.635,10.365,7
75600,38,915.9426,-1973.6286,55.8913,10000,9997.577,2.423,7
75600,39,927.9959,-2029.767,54.4919,10000,9997.577,2.423,7
75600,40,940.0493,-2085.9054,52.9925,10000,9984.008,15.992,7
75600,41,952.1027,-2142.0437,51.3932,10000,9997.093,2.907,7
75600,42,964.1561,-2198.1821,49.6939,10000,9989.9,10.1,7
75600,43,976.2095,-2254.3205,47.8946,10000,9992.832,7.168,7
75600,44,988.2628,-2310.4588,45.9954,10000,9984.351,15.649,7
75600,45,1000.3162,-2366.5972,43.9963,10000,9986.07,13.93,7
75600,46,1012.3696,-2422.7356,41.8971,10000,9984.674,15.326,7
75600,47,1024.423,-2478.8739,39.698,10000,9990.227,9.773,7
75600,48,1036.4764,-2535.0123,37.399,10000,9986.388,13.612,7
75600,49,1048.5297,-2591.1507,35,10000,9984.743,15.257,7
79200,0,0,0,35,10000,9990.158,9.842,7
79200,1,24.492,-51.9321,37.399,10000,9993.827,6.173,7
79200,2,48.9841,-103.8642,39.698,10000,9993.353,6.647,7
79200,3,73.4761,-155.7962,41.8971,10000,9983.246,16.754,7
79200,4,97.9681,-207.7283,43.9963,10000,9985.885,14.115,7
79200,5,122.4601,-259.6604,45.9954,10000,9984.906,15.094,7
79200,6,146.9522,-311.5925,47.8946,10000,9983.88,16.12,7
79200,7,171.4442,-363.5246,49.6939,10000,9983.45,16.55,7
79200,8,195.9362,-415.4566,51.3932,10000,9988.193,11.807,7
79200,9,220.4282,-467.3887,52.9925,10000,9983.246,16.754,7
79200,10,245.6358,-518.9486,54.4919,10000,9990.829,9.171,7
79200,11,274.0942,-568.8177,55.8913,10000,9983.246,16.754,7
79200,12,302.5525,-618.6867,57.1908,10000,9988.144,11.856,7
79200,13,331.0109,-668.5558,58.3903,10000,9986.827,13.173,7
79200,14,359.4693,-718.4248,59.4898,10000,9987.378,12.622,7
79200,15,387.9276,-768.2939,60.4894,10000,9986.102,13.898,7
79200,16,416.386,-818.1629,61.389,10000,9984.188,15.812,7
79200,17,444.8443,-868.032,62.1887,10000,9983.398,16.602,7
79200,18,473.3027,-917.901,62.8884,10000,9988.412,11.588,7
79200,19,501.7611,-967.77,63.4881,10000,9985.681,14.319,7
79200,20,530.2194,-1017.6391,63.9879,10000,9984.784,15.216,7
79200,21,558.6778,-1067.5081,64.3878,10000,9988.957,11.043,7
79200,22,587.1362,-1117.3772,64.6876,10000,9983.246,16.754,7
79200,23,609.7704,-1170.0712,64.8875,10000,9983.246,16.754,7
79200,24,631.3161,-1223.2932,64.9875,10000,9984.826,15.174,7
79200,25,652.8617,-1276.5153,64.9875,10000,9984.32,15.68,7
79200,26,674.4073,-1329.7373,64.8875,10000,9995.184,4.816,7
79200,27,695.9529,-1382.9594,64.6876,10000,9987.197,12.803,7
79200,28,717.4985,-1436.1814,64.3878,10000,9983.423,16.577,7
79200,29,739.0441,-1489.4035,63.9879,10000,9992.615,7.385,7
79200,30,760.5897,-1542.6255,63.4881,10000,9983.246,16.754,7
79200,31,782.1354,-1595.8476,62.8884,10000,9985.538,14.462,7
79200,32,803.681,-1649.0697,62.1887,10000,9996.277,3.723,7
79200,33,825.2266,-1702.2917,61.389,10000,9991.462,8.538,7
79200,34,846.7722,-1755.5138,60.4894,10000,9991.699,8.301,7
79200,35,868.3178,-1808.7358,59.4898,10000,9988.057,11.943,7
79200,36,889.8634,-1861.9579,58.3903,10000,9996.323,3.677,7
79200,37,903.8892,-1917.4903,57.1908,10000,9989.197,10.803,7
79200,38,915.9426,-1973.6286,55.8913,10000,9997.462,2.538,7
79200,39,927.9959,-2029.767,54.4919,10000,9997.462,2.538,7
79200,40,940.0493,-2085.9054,52.9925,10000,9983.246,16.754,7
79200,41,952.1027,-2142.0437,51.3932,10000,9996.977,3.023,7
79200,42,964.1561,-2198.1821,49.6939,10000,9989.298,10.702,7
79200,43,976.2095,-2254.3205,47.8946,10000,9992.416,7.584,7
79200,44,988.2628,-2310.4588,45.9954,10000,9983.589,16.411,7
79200,45,1000.3162,-2366.5972,43.9963,10000,9985.422,14.578,7
79200,46,1012.3696,-2422.7356,41.8971,10000,9984.005,15.995,7
79200,47,1024.423,-2478.8739,39.698,10000,9989.58,10.42,7
79200,48,1036.4764,-2535.0123,37.399,10000,9985.671,14.329,7
79200,49,1048.5297,-2591.1507,35,10000,9983.981,16.019,7
82800,0,0,0,35,10000,9989.65,10.35,7
82800,1,24.492,-51.9321,37.399,10000,9993.596,6.404,7
